event_id,latitude,longitude,premise_type,hood_id,occurrence_time_id,reported_time_id,crime_id
209814,43.6204567,-79.4834671,,17,40831,,,
209815,43.6204567,-79.4834671,,17,40831,,,
209816,43.662487,-79.4437637,,93,40831,,,
209817,43.6204567,-79.4834671,,17,33614,,,
209818,43.645134,-79.4034348,,77,39247,,,
209819,43.645134,-79.4034348,,77,39247,,,
209820,43.6612358,-79.4495926,,93,35338,,,
209821,43.6811066,-79.3569794,,67,35338,,,
209822,43.6399078,-79.3804016,,77,40288,,,
209823,43.6478691,-79.3837814,,76,40288,,,
209824,43.6478691,-79.3837814,,76,40288,,,
209825,43.6478691,-79.3837814,,76,40288,,,
209826,43.6605148,-79.3580933,,72,40261,,,
209827,43.6472778,-79.3799286,,76,40373,,,
209828,43.7586517,-79.1908646,,136,40373,,,
209829,43.7586517,-79.1908646,,136,40373,,,
209830,43.6635818,-79.4429626,,93,39417,,,
209831,43.6635818,-79.4429626,,93,39417,,,
209832,43.6635818,-79.4429626,,93,39417,,,
209833,43.6543159,-79.45681,,87,38737,,,
209834,43.6648407,-79.4459381,,93,38737,,,
209835,43.6411819,-79.4230499,,84,40367,,,
209836,43.6456451,-79.4116898,,82,40367,,,
209837,43.666111,-79.4064713,,79,39141,,,
209838,43.7490921,-79.5158768,,25,47977,,,
209839,43.6862907,-79.2940445,,62,37501,,,
209840,43.5916595,-79.5415878,,19,32889,,,
209841,43.6549492,-79.3537521,,73,32889,,,
209842,43.6621132,-79.3662415,,71,34513,,,
209843,43.6380539,-79.4217758,,85,34513,,,
209844,43.6555481,-79.4432297,,83,34513,,,
209845,43.6797333,-79.3408127,,69,40572,,,
209846,43.645134,-79.4034348,,77,40572,,,
209847,43.6393471,-79.398201,,77,40572,,,
209848,43.6444969,-79.4485703,,86,42802,,,
209849,43.6701698,-79.3869858,,75,37528,,,
209850,43.6570129,-79.3747635,,73,34398,,,
209851,43.6698647,-79.3158798,,64,39104,,,
209852,43.6698647,-79.3158798,,64,39104,,,
209853,43.6698647,-79.3158798,,64,39104,,,
209854,43.6677742,-79.3985672,,79,33008,,,
209855,43.6677742,-79.3985672,,79,33008,,,
209856,43.6677742,-79.3985672,,79,33008,,,
209857,43.6678772,-79.3664017,,71,42738,,,
209858,43.6678772,-79.3664017,,71,42738,,,
209859,43.7962265,-79.330246,,117,40432,,,
209860,43.7962265,-79.330246,,117,40432,,,
209861,43.7962265,-79.330246,,117,40432,,,
209862,43.6487961,-79.3922882,,77,40432,,,
209863,43.6656036,-79.4897995,,89,45735,,,
209864,43.6811905,-79.3378525,,66,45735,,,
209865,43.6546516,-79.4602432,,87,45735,,,
209866,43.6681175,-79.3697586,,71,33307,,,
209867,43.696373,-79.4903641,,30,33307,,,
209868,43.7844505,-79.1841736,,134,41440,,,
209869,43.7383614,-79.4344482,,33,40812,,,
209870,43.7383614,-79.4344482,,33,40812,,,
209871,43.7329216,-79.4292908,,39,46203,,,
209872,43.7329216,-79.4292908,,39,46203,,,
209873,43.7066002,-79.3073349,,54,40249,,,
209874,43.6666718,-79.4466629,,93,40249,,,
209875,43.7542267,-79.2517624,,127,40839,,,
209876,43.6459961,-79.3991928,,77,42316,,,
209877,43.7679443,-79.4015732,,51,40151,,,
209878,43.6399536,-79.4146652,,82,44271,,,
209879,43.6638489,-79.3843536,,76,45222,,,
209880,43.6640549,-79.3986435,,79,38252,,,
209881,43.6659775,-79.3924332,,76,48617,,,
209882,43.6546516,-79.4602432,,88,43267,,,
209883,43.6699181,-79.3801041,,75,37877,,,
209884,43.7506409,-79.4510117,,33,37878,,,
209885,43.6428566,-79.3816757,,77,44180,,,
209886,43.6428566,-79.3816757,,77,44180,,,
209887,43.6436501,-79.5363998,,14,44180,,,
209888,43.6495285,-79.4300232,,84,43501,,,
209889,43.6533165,-79.3550644,,77,38217,,,
209890,43.7143478,-79.3365479,,44,48999,,,
209891,43.6570129,-79.3747635,,73,34802,,,
209892,43.6399536,-79.4146652,,82,46068,,,
209893,43.6525726,-79.3666611,,73,38259,,,
209894,43.6525726,-79.3666611,,73,38259,,,
209895,43.655159,-79.437233,,83,47883,,,
209896,43.6472664,-79.3930588,,77,36221,,,
209897,43.6576614,-79.4552536,,88,41932,,,
209898,43.6705055,-79.3900452,,95,33302,,,
209899,43.648777,-79.4180603,,81,49257,,,
209900,43.6498642,-79.3746109,,75,40034,,,
209901,43.6551857,-79.386261,,76,40034,,,
209902,43.7096596,-79.2659607,,120,40233,,,
209903,43.6591721,-79.3853912,,76,34370,,,
209904,43.6623039,-79.4446106,,93,37956,,,
209905,43.6413803,-79.4152145,,82,47111,,,
209906,43.6413803,-79.4152145,,82,47111,,,
209907,43.6533241,-79.3693466,,73,33572,,,
209908,43.6696358,-79.4491806,,93,33572,,,
209909,43.6572495,-79.3736572,,73,37412,,,
209910,43.6578941,-79.4002457,,79,38531,,,
209911,43.6258583,-79.5046539,,16,38587,,,
209912,43.6258583,-79.5046539,,16,38587,,,
209913,43.6590729,-79.3615036,,72,37235,,,
209914,43.6701317,-79.4305649,,93,37235,,,
209915,43.6640511,-79.4802628,,90,37235,,,
209916,43.7049637,-79.3947906,,104,33901,,,
209917,43.6590157,-79.412941,,80,33013,,,
209918,43.6728516,-79.3195114,,65,37353,,,
209919,43.6373138,-79.4002304,,82,38232,,,
209920,43.6399536,-79.4146652,,82,38032,,,
209921,43.710331,-79.3663559,,56,43419,,,
209922,43.710331,-79.3663559,,56,43419,,,
209923,43.6697617,-79.4009628,,95,37831,,,
209924,43.6600037,-79.4802094,,89,37909,,,
209925,43.740654,-79.2822952,,119,45517,,,
209926,43.6564445,-79.3671494,,73,34693,,,
209927,43.6779633,-79.4254608,,94,38865,,,
209928,43.6779633,-79.4254608,,94,38865,,,
209929,43.6607208,-79.3635025,,72,38865,,,
209930,43.6458778,-79.399826,,77,40076,,,
209931,43.6807518,-79.3847275,,98,48131,,,
209932,43.6338959,-79.4349823,,85,34805,,,
209933,43.6817017,-79.3204803,,64,37567,,,
209934,43.6701851,-79.3466949,,68,35063,,,
209935,43.6605988,-79.3750534,,73,47374,,,
209936,43.6605988,-79.3750534,,73,47374,,,
209937,43.6618767,-79.414093,,80,39469,,,
209938,43.6428528,-79.4079132,,82,39469,,,
209939,43.6483727,-79.5067978,,15,44122,,,
209940,43.6429062,-79.4364624,,86,43527,,,
209941,43.6429062,-79.4364624,,86,43527,,,
209942,43.6536903,-79.449707,,86,43527,,,
209943,43.654007,-79.3801727,,76,35593,,,
209944,43.6693535,-79.3826904,,75,47149,,,
209945,43.6429176,-79.4423904,,86,34599,,,
209946,43.6429176,-79.4423904,,86,34599,,,
209947,43.6969414,-79.2855988,,121,34599,,,
209948,43.6969414,-79.2855988,,121,34599,,,
209949,43.6969414,-79.2855988,,121,34599,,,
209950,43.6389656,-79.4161148,,82,34599,,,
209951,43.6609955,-79.3652115,,72,37743,,,
209952,43.6631508,-79.3677444,,73,47747,,,
209953,43.6675797,-79.372406,,74,41890,,,
209954,43.6580849,-79.3403854,,70,42318,,,
209955,43.6580849,-79.3403854,,70,42318,,,
209956,43.6364288,-79.3998489,,77,38003,,,
209957,43.6364288,-79.3998489,,77,38003,,,
209958,43.6591454,-79.3936844,,79,43259,,,
209959,43.6688118,-79.374649,,74,42829,,,
209960,43.6457062,-79.393837,,77,33725,,,
209961,43.7528191,-79.5194321,,25,47221,,,
209962,43.645237,-79.3826675,,77,47221,,,
209963,43.6597137,-79.3577576,,72,47285,,,
209964,43.6841125,-79.324173,,66,47285,,,
209965,43.6369019,-79.4712448,,87,42481,,,
209966,43.6369019,-79.4712448,,87,42481,,,
209967,43.6534843,-79.4654922,,88,42481,,,
209968,43.6428566,-79.3816757,,77,42481,,,
209969,43.6780357,-79.3151855,,64,45559,,,
209970,43.6761475,-79.3590698,,67,45559,,,
209971,43.6884117,-79.3892899,,98,35855,,,
209972,43.663372,-79.360527,,71,46243,,,
209973,43.6763077,-79.405365,,96,45560,,,
209974,43.7750511,-79.3472366,,53,45560,,,
209975,43.7044525,-79.4313812,,102,39044,,,
209976,43.6393471,-79.398201,,77,39044,,,
209977,43.6747513,-79.4128113,,96,40379,,,
209978,43.6600685,-79.3970032,,79,40379,,,
209979,43.7045135,-79.3970032,,104,32955,,,
209980,43.6465454,-79.3899689,,77,32955,,,
209981,43.645134,-79.4034348,,77,46231,,,
209982,43.6520615,-79.448288,,86,45843,,,
209983,43.6399078,-79.3804016,,77,45843,,,
209984,43.6411819,-79.4230499,,84,47749,,,
209985,43.7091141,-79.4012604,,100,40385,,,
209986,43.7091141,-79.4012604,,100,40385,,,
209987,43.7927132,-79.3622665,,48,45485,,,
209988,43.696228,-79.2746582,,121,47183,,,
209989,43.6766853,-79.4149246,,96,47183,,,
209990,43.6490746,-79.3909988,,77,38397,,,
209991,43.6517525,-79.3754044,,75,38397,,,
209992,43.6446915,-79.3919907,,77,38397,,,
209993,43.6515198,-79.4377899,,83,42468,,,
209994,43.7319221,-79.4042053,,105,34190,,,
209995,43.699501,-79.5030899,,30,48770,,,
209996,43.68647,-79.3133545,,59,48770,,,
209997,43.6734238,-79.283699,,63,39029,,,
209998,43.799099,-79.3953781,,50,35188,,,
209999,43.6607361,-79.4313278,,83,35188,,,
210000,43.6618195,-79.3795776,,75,35188,,,
210001,43.8034134,-79.3481369,,48,39169,,,
210002,43.6619873,-79.3687363,,73,40533,,,
210003,43.6528625,-79.3771515,,75,44013,,,
210004,43.6717873,-79.3241959,,65,34015,,,
210005,43.6717873,-79.3241959,,65,34015,,,
210006,43.644722,-79.3987045,,77,34015,,,
210007,43.6371536,-79.4701157,,87,44628,,,
210008,43.6465454,-79.3899689,,77,44628,,,
210009,43.6608391,-79.3992462,,79,49373,,,
210010,43.7382545,-79.5094986,,25,37512,,,
210011,43.637291,-79.4255371,,85,33162,,,
210012,43.6375389,-79.4243393,,85,34211,,,
210013,43.6899452,-79.3950882,,97,35354,,,
210014,43.6570663,-79.4345093,,83,35354,,,
210015,43.6401482,-79.3946304,,77,46089,,,
210016,43.6758766,-79.3182983,,64,40535,,,
210017,43.6758766,-79.3182983,,64,40535,,,
210018,43.6758766,-79.3182983,,64,40535,,,
210019,43.6702538,-79.4055023,,95,40535,,,
210020,43.6648827,-79.3847961,,76,35231,,,
210021,43.7116203,-79.3694992,,56,51727,,,
210022,43.6816444,-79.340271,,66,47231,,,
210023,43.6594696,-79.4197769,,80,34137,,,
210024,43.6510811,-79.4765015,,88,39501,,,
210025,43.6575966,-79.4020462,,78,39501,,,
210026,43.6656685,-79.3811569,,75,42526,,,
210027,43.6681976,-79.3753738,,74,35653,,,
210028,43.6816444,-79.4952698,,115,42271,,,
210029,43.656765,-79.3758621,,75,42271,,,
210030,43.6689262,-79.4261322,,93,42271,,,
210031,43.6689262,-79.4261322,,93,42271,,,
210032,43.654007,-79.3801727,,76,39166,,,
210033,43.7853241,-79.2566757,,128,39166,,,
210034,43.6629677,-79.3839874,,76,47900,,,
210035,43.6156807,-79.4884262,,17,39081,,,
210036,43.6504173,-79.3748322,,75,39081,,,
210037,43.6504173,-79.3748322,,75,39081,,,
210038,43.6638489,-79.3843536,,75,39976,,,
210039,43.6876335,-79.331131,,59,39976,,,
210040,43.6702538,-79.4055023,,95,39976,,,
210041,43.6581573,-79.3780518,,75,47332,,,
210042,43.6461754,-79.3983536,,77,39266,,,
210043,43.6461754,-79.3983536,,77,39266,,,
210044,43.6461754,-79.3983536,,77,39266,,,
210045,43.6461754,-79.3983536,,77,39266,,,
210046,43.6710243,-79.3139267,,64,38170,,,
210047,43.6607361,-79.4043503,,79,38170,,,
210048,43.6607361,-79.4043503,,79,38170,,,
210049,43.6516495,-79.4258652,,84,39245,,,
210050,43.6516495,-79.4258652,,84,39245,,,
210051,43.6516495,-79.4258652,,84,39245,,,
210052,43.6516495,-79.4258652,,84,39245,,,
210053,43.6516495,-79.4258652,,84,39245,,,
210054,43.6516495,-79.4258652,,84,39245,,,
210055,43.6516495,-79.4258652,,84,39245,,,
210056,43.6516495,-79.4258652,,84,39245,,,
210057,43.6516495,-79.4258652,,84,39245,,,
210058,43.6516495,-79.4258652,,84,39245,,,
210059,43.66082,-79.5547638,,10,48830,,,
210060,43.6463051,-79.3754807,,77,38289,,,
210061,43.6483231,-79.3684998,,77,45638,,,
210062,43.6431389,-79.4025955,,77,39797,,,
210063,43.6629677,-79.3839874,,76,45615,,,
210064,43.6515121,-79.3629379,,73,40629,,,
210065,43.6515121,-79.3629379,,73,40629,,,
210066,43.6515121,-79.3629379,,73,40629,,,
210067,43.6729355,-79.4023361,,95,40629,,,
210068,43.6457291,-79.3767014,,77,38288,,,
210069,43.7216797,-79.3781204,,41,38288,,,
210070,43.6586113,-79.3821259,,76,40630,,,
210071,43.6494064,-79.502243,,15,40630,,,
210072,43.676239,-79.3742523,,98,35472,,,
210073,43.6695061,-79.3024368,,63,45561,,,
210074,43.6695061,-79.3024368,,63,45561,,,
210075,43.6825104,-79.3317032,,66,39220,,,
210076,43.6534462,-79.3744888,,75,34701,,,
210077,43.6693535,-79.3826904,,75,44444,,,
210078,43.7392044,-79.40979,,39,36261,,,
210079,43.6684227,-79.3876114,,76,34909,,,
210080,43.7719421,-79.4427261,,35,39176,,,
210081,43.730072,-79.5342484,,23,47254,,,
210082,43.7585526,-79.4042358,,51,47254,,,
210083,43.6648827,-79.3847961,,76,34208,,,
210084,43.7985001,-79.2412415,,128,39515,,,
210085,43.6562729,-79.3811264,,75,39515,,,
210086,43.6585732,-79.430481,,83,38941,,,
210087,43.6609955,-79.4507599,,93,40878,,,
210088,43.6609955,-79.4507599,,93,40878,,,
210089,43.6609955,-79.4507599,,93,40878,,,
210090,43.6613159,-79.3833084,,76,40449,,,
210091,43.6506767,-79.3708954,,73,34979,,,
210092,43.6501923,-79.430275,,84,34979,,,
210093,43.6671066,-79.401741,,79,37903,,,
210094,43.6690941,-79.3435822,,68,39155,,,
210095,43.6690941,-79.3435822,,68,39155,,,
210096,43.649086,-79.4003067,,78,45956,,,
210097,43.6366158,-79.3969269,,77,45956,,,
210098,43.6642532,-79.4307175,,93,39968,,,
210099,43.6373138,-79.4002304,,82,39968,,,
210100,43.6373138,-79.4002304,,82,39968,,,
210101,43.6431313,-79.3774414,,77,44678,,,
210102,43.6431313,-79.3774414,,77,44678,,,
210103,43.7197762,-79.5139923,,26,44678,,,
210104,43.7815819,-79.4161987,,36,44678,,,
210105,43.6436462,-79.3901825,,77,44678,,,
210106,43.6584854,-79.4556885,,88,40872,,,
210107,43.5904579,-79.5451431,,19,40575,,,
210108,43.6539268,-79.4674377,,88,47826,,,
210109,43.661602,-79.3562927,,72,34833,,,
210110,43.7773399,-79.4112549,,51,34833,,,
210111,43.6960716,-79.3964005,,104,39793,,,
210112,43.6664314,-79.3760529,,74,46289,,,
210113,43.6398888,-79.3958282,,77,45724,,,
210114,43.62537,-79.5181351,,14,34858,,,
210115,43.7155113,-79.3973236,,99,39195,,,
210116,43.7815819,-79.4161987,,36,33535,,,
210117,43.6529312,-79.3649826,,73,43887,,,
210118,43.66716,-79.4443741,,93,43887,,,
210119,43.641098,-79.377037,,77,46272,,,
210120,43.7673683,-79.4041977,,51,33349,,,
210121,43.6841545,-79.3280563,,66,42781,,,
210122,43.6574898,-79.4654465,,88,47986,,,
210123,43.7065353,-79.4334641,,102,46235,,,
210124,43.6394081,-79.4250412,,85,49059,,,
210125,43.8055229,-79.2211304,,132,49059,,,
210126,43.6687546,-79.4474945,,93,42797,,,
210127,43.6716347,-79.3446045,,68,44509,,,
210128,43.6399536,-79.4146652,,82,44509,,,
210129,43.6399536,-79.4146652,,82,44509,,,
210130,43.6664314,-79.3760529,,74,44035,,,
210131,43.6780701,-79.301384,,62,36216,,,
210132,43.6706314,-79.4608917,,91,39823,,,
210133,43.6319847,-79.5753555,,12,45806,,,
210134,43.6319847,-79.5753555,,12,45806,,,
210135,43.6423111,-79.4142685,,82,46275,,,
210136,43.6423111,-79.4142685,,82,46275,,,
210137,43.6336746,-79.4255676,,82,38334,,,
210138,43.668293,-79.3822556,,75,37072,,,
210139,43.6833115,-79.3238373,,66,41517,,,
210140,43.6573601,-79.3815689,,76,40784,,,
210141,43.6374168,-79.4054184,,82,46717,,,
210142,43.6716042,-79.3340607,,70,33844,,,
210143,43.6553726,-79.3854218,,76,48615,,,
210144,43.7379074,-79.4364014,,33,37531,,,
210145,43.6487579,-79.389122,,77,40792,,,
210146,43.6564522,-79.3976746,,78,40159,,,
210147,43.6841812,-79.2902222,,62,45143,,,
210148,43.6841812,-79.2902222,,62,45143,,,
210149,43.6717262,-79.4713211,,90,42654,,,
210150,43.6416397,-79.4106979,,82,42654,,,
210151,43.6413956,-79.4119415,,82,46586,,,
210152,43.6427078,-79.4261932,,84,41516,,,
210153,43.6582375,-79.3712311,,73,46861,,,
210154,43.6426811,-79.3941269,,77,33795,,,
210155,43.6426811,-79.3941269,,77,33795,,,
210156,43.6478004,-79.3516922,,70,37925,,,
210157,43.6213493,-79.4852142,,17,49314,,,
210158,43.647583,-79.3717041,,77,48632,,,
210159,43.6613159,-79.3833084,,75,41558,,,
210160,43.7681351,-79.3886108,,52,44365,,,
210161,43.6393471,-79.398201,,77,47672,,,
210162,43.6696129,-79.3897095,,76,37818,,,
210163,43.7632828,-79.4547958,,34,45162,,,
210164,43.6594086,-79.4560852,,88,45162,,,
210165,43.6361122,-79.4056091,,82,37768,,,
210166,43.7827454,-79.2215805,,137,45748,,,
210167,43.6616592,-79.4866104,,89,41563,,,
210168,43.6556587,-79.3839645,,76,41563,,,
210169,43.6559143,-79.4103622,,81,42636,,,
210170,43.6559143,-79.4103622,,81,42636,,,
210171,43.6387672,-79.5014496,,16,35308,,,
210172,43.6389656,-79.4161148,,82,48562,,,
210173,43.6389656,-79.4161148,,82,48562,,,
210174,43.6389656,-79.4161148,,82,48562,,,
210175,43.6790886,-79.3906326,,95,34891,,,
210176,43.6790886,-79.3906326,,95,34891,,,
210177,43.6781273,-79.3098755,,62,43548,,,
210178,43.6821327,-79.4191132,,94,34486,,,
210179,43.6477089,-79.3696518,,77,38684,,,
210180,43.6528702,-79.3570175,,77,32958,,,
210181,43.6366158,-79.3969269,,77,32958,,,
210182,43.6312065,-79.4757385,,17,42594,,,
210183,43.6312065,-79.4757385,,17,42594,,,
210184,43.6609535,-79.3951187,,79,38798,,,
210185,43.6478004,-79.3904953,,77,35645,,,
210186,43.7010841,-79.3974152,,104,39075,,,
210187,43.7072754,-79.3956909,,104,39075,,,
210188,43.7078056,-79.3930206,,104,39075,,,
210189,43.6383209,-79.4019623,,82,39075,,,
210190,43.6383209,-79.4019623,,82,39075,,,
210191,43.6548271,-79.5281219,,10,34505,,,
210192,43.7090187,-79.3934937,,104,34505,,,
210193,43.668663,-79.3943405,,95,34505,,,
210194,43.6651764,-79.3897018,,76,42823,,,
210195,43.6062317,-79.5461731,,20,48779,,,
210196,43.7663155,-79.5047073,,27,48764,,,
210197,43.6624146,-79.3865814,,76,48764,,,
210198,43.6401215,-79.4214859,,82,42437,,,
210199,43.7815819,-79.4161987,,36,42437,,,
210200,43.6615105,-79.370903,,73,39292,,,
210201,43.7010994,-79.43367,,102,39183,,,
210202,43.7010994,-79.43367,,102,39183,,,
210203,43.6920547,-79.4268265,,106,39183,,,
210204,43.6409492,-79.3808899,,77,39183,,,
210205,43.6701851,-79.3466949,,68,39991,,,
210206,43.6889381,-79.3900833,,98,46878,,,
210207,43.6620827,-79.3836212,,76,42660,,,
210208,43.6409492,-79.3808899,,77,42660,,,
210209,43.677906,-79.4432831,,92,38477,,,
210210,43.6622162,-79.3150711,,70,38477,,,
210211,43.6717567,-79.3848343,,98,38477,,,
210212,43.654129,-79.453331,,87,40858,,,
210213,43.6562729,-79.3811264,,76,40858,,,
210214,43.6365738,-79.3999176,,82,40858,,,
210215,43.6573181,-79.3567276,,72,34679,,,
210216,43.6674614,-79.4000397,,79,34679,,,
210217,43.6981926,-79.2972717,,54,34679,,,
210218,43.6826248,-79.3883362,,98,34679,,,
210219,43.6725197,-79.3701172,,98,34679,,,
210220,43.7698402,-79.3511124,,53,42076,,,
210221,43.6426468,-79.4089584,,82,42515,,,
210222,43.7838745,-79.2855606,,128,38809,,,
210223,43.6459312,-79.3793335,,77,49085,,,
210224,43.6442223,-79.3850098,,77,49085,,,
210225,43.7783699,-79.3974304,,51,38970,,,
210226,43.6650047,-79.3257904,,65,38970,,,
210227,43.6534462,-79.422554,,81,40667,,,
210228,43.6473007,-79.4115829,,81,40667,,,
210229,43.7250557,-79.4818878,,26,34210,,,
210230,43.6477509,-79.3961716,,77,34210,,,
210231,43.6425209,-79.451355,,87,42610,,,
210232,43.6425209,-79.451355,,87,42610,,,
210233,43.6648827,-79.3847961,,76,42610,,,
210234,43.7002563,-79.433342,,102,40390,,,
210235,43.6746559,-79.5028534,,111,40390,,,
210236,43.6746559,-79.5028534,,111,40390,,,
210237,43.6619987,-79.3835831,,76,48750,,,
210238,43.6562347,-79.379776,,75,48780,,,
210239,43.6940804,-79.3282166,,59,43787,,,
210240,43.6684227,-79.3876114,,76,49104,,,
210241,43.6685944,-79.4100266,,95,34981,,,
210242,43.6547127,-79.4009094,,78,35865,,,
210243,43.6459312,-79.3793335,,76,35865,,,
210244,43.675251,-79.4331741,,94,34893,,,
210245,43.675251,-79.4331741,,94,34893,,,
210246,43.6581573,-79.3780518,,75,37489,,,
210247,43.7120094,-79.3946609,,104,37511,,,
210248,43.7120094,-79.3946609,,104,37511,,,
210249,43.7019463,-79.4210892,,102,37511,,,
210250,43.6674614,-79.4000397,,79,51549,,,
210251,43.6651115,-79.3405457,,70,45639,,,
210252,43.6597443,-79.400116,,79,48944,,,
210253,43.6612473,-79.4016113,,79,40768,,,
210254,43.7238426,-79.4986649,,26,35462,,,
210255,43.6204567,-79.4834671,,17,38034,,,
210256,43.7093468,-79.4421463,,31,38034,,,
210257,43.7174416,-79.449173,,31,36107,,,
210258,43.6533203,-79.3866425,,76,34980,,,
210259,43.6733093,-79.4136047,,95,39065,,,
210260,43.6584587,-79.3765717,,75,38220,,,
210261,43.6598015,-79.3787384,,75,47021,,,
210262,43.6536827,-79.3563004,,77,47021,,,
210263,43.7722015,-79.4138336,,51,48838,,,
210264,43.7722015,-79.4138336,,51,48838,,,
210265,43.7267609,-79.5931168,,1,42270,,,
210266,43.6718979,-79.4282837,,94,34983,,,
210267,43.6718979,-79.4282837,,94,34983,,,
210268,43.6718826,-79.4086609,,95,39114,,,
210269,43.7199364,-79.4266129,,39,47039,,,
210270,43.6969948,-79.5469284,,6,34143,,,
210271,43.7410393,-79.5894241,,2,44757,,,
210272,43.6700974,-79.3246841,,65,34025,,,
210273,43.6700974,-79.3246841,,65,34025,,,
210274,43.6700974,-79.3246841,,65,34025,,,
210275,43.6371536,-79.4701157,,87,34025,,,
210276,43.6609535,-79.3951187,,79,42608,,,
210277,43.677063,-79.3372192,,69,38240,,,
210278,43.6608391,-79.3992462,,79,33644,,,
210279,43.6561165,-79.4276352,,83,38178,,,
210280,43.6653824,-79.3991852,,79,49148,,,
210281,43.6336937,-79.4335175,,85,34984,,,
210282,43.6161194,-79.4985657,,17,38244,,,
210283,43.718071,-79.5992432,,1,45953,,,
210284,43.6661034,-79.3531113,,68,49396,,,
210285,43.6575966,-79.4020462,,78,37053,,,
210286,43.729248,-79.51091,,26,37053,,,
210287,43.729248,-79.51091,,26,37053,,,
210288,43.7438431,-79.6149216,,1,38710,,,
210289,43.6859169,-79.4049835,,96,38710,,,
210290,43.7872276,-79.4702835,,27,49397,,,
210291,43.7152557,-79.3298569,,44,49397,,,
210292,43.6917191,-79.2860489,,121,40799,,,
210293,43.7652054,-79.4994049,,27,48100,,,
210294,43.6171913,-79.5003128,,17,38154,,,
210295,43.6410561,-79.4168396,,82,49055,,,
210296,43.6784554,-79.3001175,,63,38711,,,
210297,43.6487961,-79.3922882,,77,38711,,,
210298,43.6565933,-79.3767624,,75,39045,,,
210299,43.6627693,-79.3799515,,75,34084,,,
210300,43.6390533,-79.4396973,,85,44522,,,
210301,43.6645927,-79.3610306,,71,44522,,,
210302,43.6100693,-79.5570984,,14,38243,,,
210303,43.6436691,-79.3999863,,77,41394,,,
210304,43.6436691,-79.3999863,,77,41394,,,
210305,43.6710777,-79.3914795,,95,51478,,,
210306,43.6650581,-79.4447937,,93,45818,,,
210307,43.6650581,-79.4447937,,93,45818,,,
210308,43.6650581,-79.4447937,,93,45818,,,
210309,43.6688385,-79.3796539,,75,34788,,,
210310,43.7119751,-79.3775101,,56,44634,,,
210311,43.6699181,-79.3882141,,76,44634,,,
210312,43.6743164,-79.3018188,,63,44634,,,
210313,43.6820908,-79.3295364,,65,38302,,,
210314,43.6629982,-79.4023056,,79,47182,,,
210315,43.6161194,-79.4985657,,17,47182,,,
210316,43.6934776,-79.3056335,,60,47182,,,
210317,43.7273788,-79.403038,,105,47182,,,
210318,43.6972466,-79.4589539,,108,43689,,,
210319,43.6412888,-79.3935394,,77,39980,,,
210320,43.6534462,-79.3744888,,75,39980,,,
210321,43.6534462,-79.3744888,,75,39980,,,
210322,43.6257248,-79.4773026,,17,45667,,,
210323,43.7889481,-79.3202515,,117,45667,,,
210324,43.6480484,-79.5082016,,15,45667,,,
210325,43.6621895,-79.3524475,,70,37504,,,
210326,43.6476822,-79.3612442,,77,37504,,,
210327,43.6495132,-79.3620758,,77,34608,,,
210328,43.6613159,-79.3833084,,75,39985,,,
210329,43.6587334,-79.4593124,,88,39985,,,
210330,43.6587334,-79.4593124,,88,39985,,,
210331,43.6587334,-79.4593124,,88,39985,,,
210332,43.6456909,-79.4114609,,82,38824,,,
210333,43.6685753,-79.3863144,,75,33640,,,
210334,43.6776466,-79.2998047,,63,34700,,,
210335,43.6811066,-79.3569794,,67,34285,,,
210336,43.7870293,-79.3301697,,46,34285,,,
210337,43.652916,-79.382843,,76,34285,,,
210338,43.6400566,-79.3914795,,77,42810,,,
210339,43.6876183,-79.3018036,,62,42810,,,
210340,43.6398888,-79.3958282,,77,42549,,,
210341,43.746521,-79.3300934,,45,38729,,,
210342,43.662365,-79.376915,,75,35862,,,
210343,43.660244,-79.4625854,,88,43828,,,
210344,43.660244,-79.4625854,,88,43828,,,
210345,43.6576805,-79.4315491,,83,38603,,,
210346,43.6576805,-79.4315491,,83,38603,,,
210347,43.6327477,-79.5549088,,14,38852,,,
210348,43.6811905,-79.3378525,,66,38852,,,
210349,43.6811905,-79.3378525,,66,38852,,,
210350,43.6816559,-79.4259186,,94,37586,,,
210351,43.6358414,-79.4385147,,85,37586,,,
210352,43.6678772,-79.3664017,,71,34217,,,
210353,43.6607208,-79.3635025,,72,34217,,,
210354,43.7347527,-79.2570419,,138,38857,,,
210355,43.6800346,-79.3898315,,98,35287,,,
210356,43.6506271,-79.36689,,73,35287,,,
210357,43.6477509,-79.3961716,,77,35287,,,
210358,43.6477509,-79.3961716,,77,35287,,,
210359,43.729187,-79.4069901,,105,42149,,,
210360,43.6514626,-79.4512634,,86,37498,,,
210361,43.7645836,-79.3448486,,45,47839,,,
210362,43.6445961,-79.5236359,,14,44716,,,
210363,43.6591949,-79.3353424,,70,40549,,,
210364,43.7584076,-79.5895462,,2,40549,,,
210365,43.6762505,-79.450798,,92,40549,,,
210366,43.7923241,-79.1494446,,133,42832,,,
210367,43.6581802,-79.3571091,,72,42832,,,
210368,43.6581802,-79.3571091,,72,42832,,,
210369,43.6785278,-79.2908783,,63,42832,,,
210370,43.6785278,-79.2908783,,63,42832,,,
210371,43.7667427,-79.4989319,,27,38860,,,
210372,43.6670685,-79.3788986,,75,38860,,,
210373,43.6862717,-79.4144745,,101,35194,,,
210374,43.6862717,-79.4144745,,101,35194,,,
210375,43.6557732,-79.404213,,78,37415,,,
