bike_theft_id,colour,make,model,speed,bike_type,status,cost
600357,WHI   ,EMMO           ,X              ,0,EL,STOLEN,2300.0
600358,BLU   ,OTHER          ,,10,MT,STOLEN,
600359,GRY   ,NORCO          ,,21,OT,STOLEN,500.0
600360,SIL   ,NORCO          ,,21,OT,STOLEN,500.0
600361,BLK   ,OTHER          ,EMO            ,0,EL,STOLEN,600.0
600362,MRN   ,OTHER          ,MIATA          ,18,OT,STOLEN,100.0
600363,GLD   ,CCM            ,SUPER CYCLE    ,21,RG,STOLEN,200.0
600364,WHIRED,TREK           ,MOUNTAIN       ,21,MT,STOLEN,1000.0
600365,BLU   ,CCM            ,U/K            ,15,MT,STOLEN,450.0
600366,BLK   ,GIANT          ,CYPRESS DX     ,10,RG,STOLEN,514.0
600367,BLK   ,OTHER          ,HYBRID         ,10,MT,STOLEN,2000.0
600368,PLE   ,CANNONDALE     ,QUICK 5        ,24,OT,STOLEN,629.0
600369,BLK   ,FORTRESS       ,1700,1,SC,STOLEN,4000.0
600370,WHI   ,NORCO          ,,0,OT,STOLEN,200.0
600371,GRN   ,OTHER          ,,0,OT,STOLEN,200.0
600372,BLUWHI,OTHER          ,,1,TR,STOLEN,6000.0
600373,GRN   ,NORCO          ,,18,MT,STOLEN,500.0
600374,BLKWHI,SCHWINN        ,,21,MT,STOLEN,450.0
600375,PLE   ,OTHER          ,UN             ,14,TO,STOLEN,500.0
600376,BLKWHI,SCHWINN        ,,21,MT,STOLEN,1300.0
600377,SIL   ,TREX 2X 8000   ,HARD PALE      ,21,MT,STOLEN,2000.0
600378,BLK   ,IH             ,,21,MT,UNKNOWN,
600379,BLK   ,NORCO          ,,7,TO,STOLEN,600.0
600380,BLK   ,ROCKY MOUNTAIN ,,21,MT,STOLEN,1300.0
600381,BLK   ,MARIN OR MARINO,MEIRWOOD       ,18,OT,STOLEN,800.0
600382,WHI   ,MARIN          ,CHALLENGER     ,27,MT,STOLEN,700.0
600383,WHI   ,UNKNOWN MAKE   ,,3,RG,STOLEN,500.0
600384,GRN   ,OTHER          ,,8,BM,STOLEN,300.0
600385,,GIANT          ,SEDONA         ,21,MT,STOLEN,700.0
600386,BLK   ,FUJI           ,HYBRID         ,18,RC,STOLEN,
600387,BLK   ,NORCO          ,HEART          ,1,RG,STOLEN,450.0
600388,BLK   ,SPECIALIZED    ,MOUNTAIN       ,24,MT,STOLEN,200.0
600389,WHIRED,JAMIS          ,X3             ,21,MT,STOLEN,500.0
600390,BLK   ,SCORPION       ,E-BIKE         ,0,EL,STOLEN,1670.14
600391,BLK   ,GIANT          ,,15,OT,STOLEN,500.0
600392,WHI   ,UNKNOWN        ,UNKNOWN        ,0,EL,STOLEN,1200.0
600393,PLE   ,SUPERCYCLE     ,26800,18,MT,STOLEN,
600394,BRN   ,EMMO           ,AVENGER        ,3,EL,STOLEN,800.0
600395,GRNWHI,OTHER          ,,21,RC,STOLEN,500.0
600396,WHI   ,RALEIGH        ,,21,MT,STOLEN,300.0
600397,,OTHER          ,,12,EL,STOLEN,1800.0
600398,BLKWHI,OTHER          ,,24,MT,STOLEN,
600399,GRYYEL,NORCO          ,REVA           ,21,MT,STOLEN,2500.0
600400,BLK   ,NORCO          ,BIKE           ,27,RG,STOLEN,500.0
600401,,SCOTT          ,UNKNOWN        ,10,OT,STOLEN,800.0
600402,BLK   ,SUPERCYCLE     ,ACCENT         ,21,MT,STOLEN,400.0
600403,BLK   ,OPUS           ,21 SPEED       ,21,BM,STOLEN,200.0
600404,BLK   ,TREK           ,FS 9.9XX1      ,11,MT,STOLEN,11000.0
600405,BLU   ,KHS            ,SOUL           ,21,MT,STOLEN,600.0
600406,WHIRED,UNKNOWN MAKE   ,,4,OT,STOLEN,200.0
600407,SILBLK,GIANT          ,RINCON         ,24,MT,STOLEN,550.0
600408,SIL   ,OTHER          ,,18,MT,STOLEN,150.0
600409,WHI   ,KIWI           ,,0,EL,STOLEN,1000.0
600410,BLK   ,OTHER          ,,6,TO,STOLEN,450.0
600411,GRY   ,NORCO          ,VFR 3          ,27,OT,STOLEN,800.0
600412,BLU   ,OTHER          ,KIDS RIDE ALONE,1,OT,STOLEN,72.0
600413,BLKYEL,FUJI           ,CLASSIC        ,1,RG,STOLEN,600.0
600414,WHI   ,RALEIGH        ,RECORD         ,12,OT,STOLEN,600.0
600415,BLKRED,SPECIALIZED    ,ROAD           ,18,OT,STOLEN,719.0
600416,BLUSIL,OTHER          ,UNKNOWN        ,21,MT,STOLEN,500.0
600417,WHIRED,CCM            ,,7,MT,STOLEN,175.0
600418,BLKRED,SPECIALIZED    ,PRO CARBON     ,20,RC,STOLEN,6789.0
600419,RED   ,UNKNOWN        ,,0,SC,STOLEN,4000.0
600420,BLK   ,TREK           ,,21,MT,STOLEN,600.0
600421,SILWHI,GIANT          ,XTC 2 HT       ,21,MT,STOLEN,883.15
600422,,CANNONDALE     ,TRAIL SL       ,21,MT,STOLEN,827.95
600423,PLE   ,OTHER          ,,4,RG,STOLEN,40.0
600424,,UNKNOWN        ,TRIUMPH LASER  ,3,OT,STOLEN,
600425,BLK   ,SPECIALIZED    ,ALLEZ          ,18,OT,STOLEN,750.0
600426,BLU   ,KHS            ,ELECTRIC       ,1,EL,STOLEN,500.0
600427,RED   ,SCHWINN        ,UNKNOWN        ,1,FO,STOLEN,200.0
600428,SIL   ,YAMANO         ,,18,MT,STOLEN,400.0
600429,BGE   ,OTHER          ,,3,OT,STOLEN,600.0
600430,BLK   ,NORCO          ,MEN'S HYBRID   ,18,OT,STOLEN,700.0
600431,ONG   ,EMMO           ,MAX            ,3,EL,STOLEN,1300.0
600432,SIL   ,SUPERCYCLE     ,TEMPO          ,15,OT,STOLEN,300.0
600433,BLK   ,KHS            ,SOUL           ,1,OT,STOLEN,630.0
600434,BLU   ,OTHER          ,,10,RG,STOLEN,10.0
600435,,OTHER          ,,10,RG,STOLEN,10.0
600436,SIL   ,DAHON          ,,1,FO,STOLEN,1200.0
600437,BLK   ,DAVINCI        ,STOCKHOLME     ,3,OT,STOLEN,500.0
600438,BLK   ,MANHATTAN      ,TRUCKER        ,1,TO,STOLEN,350.0
600439,BLKWHI,JAMIS          ,BEATNIK        ,1,RG,STOLEN,600.0
600440,RED   ,SUPERCYCLE     ,NITROUS        ,10,MT,UNKNOWN,300.0
600441,BLK   ,PUREFIX        ,THE ECHO       ,1,OT,STOLEN,450.0
600442,BLUGRY,UNKNOWN        ,UNKNOWN        ,15,RG,STOLEN,
600443,GRN   ,PEUGEOT        ,UNKNOWN        ,12,RG,STOLEN,350.0
600444,GRY   ,OTHER          ,,1,MT,STOLEN,2000.0
600445,DGR   ,OTHER          ,1950 VINTAGE   ,1,RG,STOLEN,150.0
600446,GLD   ,DIAMONDBACK    ,ROAD           ,18,OT,STOLEN,2000.0
600447,GLD   ,UNKNOWN MAKE   ,CRUSOR         ,1,TO,STOLEN,10.0
600448,RED   ,CCM            ,UNKNOWN        ,1,RG,STOLEN,100.0
600449,,VAGABOND       ,,1,SC,STOLEN,
600450,BLK   ,FUJI           ,,1,OT,STOLEN,800.0
600451,RED   ,KHS            ,CX-100         ,18,OT,STOLEN,960.0
600452,BLK   ,"KONA
          ",BIG SMOKE      ,21,MT,STOLEN,500.0
600453,BLUONG,OTHER          ,KLICK          ,0,SC,RECOVERED,150.0
600454,BLK   ,NORCO          ,YORKVILLE      ,21,OT,STOLEN,465.0
600455,GREEN ,PEUGEOT        ,N/A            ,0,RG,STOLEN,350.0
600456,RED   ,CIPHER         ,TRIBAL         ,18,MT,STOLEN,200.0
600457,BLKRED,CCM            ,,21,RC,STOLEN,500.0
600458,BLKRED,OTHER          ,MASI UNO       ,1,RG,STOLEN,620.0
600459,YEL   ,KIWI           ,,4,EL,STOLEN,870.0
600460,BLK   ,OT             ,"57"""" BLACK CHROM",1,RC,RECOVERED,700.0
600461,BLK   ,NORCO          ,NONE           ,12,MT,STOLEN,
600462,WHI   ,NORCO          ,NON            ,12,MT,STOLEN,
600463,BLK   ,OTHER          ,,10,MT,STOLEN,500.0
600464,MRN   ,OTHER          ,,10,MT,STOLEN,500.0
600465,BLKONG,PIERROT        ,,1,OT,STOLEN,2500.0
600466,GRN   ,OTHER          ,,8,OT,STOLEN,130.0
600467,GRN   ,GT             ,TACHYON        ,0,RC,STOLEN,649.0
600468,BLU   ,UNKNOWN MAKE   ,OPAL           ,0,RC,STOLEN,4319.0
600469,PLE   ,OTHER          ,FIX GEAR       ,1,OT,STOLEN,700.0
600470,BLK   ,DIAMONDBACK    ,DIRT JUMPER    ,1,OT,STOLEN,1200.0
600471,YEL   ,UNKNOWN        ,,0,EL,STOLEN,1000.0
600472,PLE   ,SCHWINN        ,SUSPEND        ,21,MT,STOLEN,237.0
600473,BLU   ,SUPERCYCLE     ,TEMPO          ,21,OT,STOLEN,375.0
600474,BLK   ,RALEIGH        ,,0,OT,STOLEN,150.0
600475,BLK   ,MCKINELY       ,,0,OT,STOLEN,150.0
600476,GRN   ,UNKNOWN MAKE   ,,8,OT,STOLEN,160.0
600477,RED   ,GARY FISHER    ,MOUNTAIN       ,24,MT,STOLEN,2000.0
600478,BLK   ,JAMIS          ,VENTURA SPORT  ,21,OT,STOLEN,
600479,GRY   ,NORCO          ,DESENDER       ,21,MT,STOLEN,500.0
600480,,OTHER          ,UNKNOWN        ,12,OT,STOLEN,60.0
600481,,OTHER          ,UNKNOWN        ,12,OT,STOLEN,60.0
600482,WHI   ,MIELE          ,,10,MT,STOLEN,800.0
600483,SIL   ,SCOTT ASPECT 10,940,24,MT,STOLEN,3000.0
600484,BLK   ,DEVINCI        ,CAMELEON SX    ,0,MT,STOLEN,1300.0
600485,BLU   ,SUPERCYCLE     ,UNKNOWN        ,24,MT,STOLEN,250.0
600486,BLU   ,OTHER          ,ZHEJIANG QIANXI,0,SC,STOLEN,400.0
600487,RED   ,CANNONDALE     ,R800           ,18,RG,STOLEN,2400.0
600488,WHIRED,OTHER          ,ZESTY 214      ,27,MT,STOLEN,3500.0
600489,GRYRED,GIANT          ,XTC2           ,27,MT,STOLEN,1300.0
600490,GRNBLK,CCM            ,,6,MT,STOLEN,250.0
600491,REDWHI,GT             ,AGGRESSOR      ,18,MT,STOLEN,550.0
600492,GRY   ,NORCO          ,INDY 3         ,12,OT,STOLEN,400.0
600493,BLKYEL,OTHER          ,UNKN           ,6,MT,STOLEN,450.0
600494,BLK   ,OTHER          ,,6,MT,STOLEN,200.0
600495,SIL   ,GIANT          ,ESCAPE 2       ,24,OT,STOLEN,550.0
600496,BLK   ,OTHER          ,,1,EL,STOLEN,1000.0
600497,BLK   ,GIANT          ,STP2           ,15,MT,STOLEN,600.0
600498,ONG   ,OTHER          ,,24,MT,STOLEN,700.0
600499,RED   ,FUJI           ,CLASSIC        ,1,OT,STOLEN,840.0
600500,GRN   ,TREK           ,,18,MT,STOLEN,700.0
600501,GRY   ,MARIN OR MARINO,PORTOFINO      ,18,RC,STOLEN,700.0
600502,GRY   ,TREK           ,,21,OT,STOLEN,600.0
600503,GRNBLK,UNKNOWN        ,,0,OT,STOLEN,200.0
600504,BLU   ,IRON HORSE     ,,24,MT,STOLEN,500.0
600505,BLU   ,TRANSITION     ,COVERT         ,27,MT,STOLEN,6000.0
600506,TRQ   ,NORCO          ,,6,TO,STOLEN,500.0
600507,SIL   ,GT 11          ,SEDONA         ,11,TO,STOLEN,625.0
600508,BLU   ,OTHER          ,SUNDAY WAVE    ,12,BM,STOLEN,1200.0
600509,BLK   ,DAYMAK         ,RICKSHAW       ,10,EL,STOLEN,1800.0
600510,BLK   ,OTHER          ,,1,BM,STOLEN,350.0
600511,BLK   ,"INFINITY
      ",700C           ,20,RG,STOLEN,330.0
600512,BLK   ,NAKAMURA       ,CITY BIKE      ,21,OT,STOLEN,600.0
600513,BLU   ,OTHER          ,CELEBRITY X    ,2,SC,RECOVERED,3500.0
600514,BLK   ,SPECIALIZED    ,STUMP JUMPER   ,10,MT,STOLEN,2000.0
600515,BLKRED,OTHER          ,MCQUEEN        ,0,BM,UNKNOWN,
600516,BLK   ,ORBEA          ,,18,MT,STOLEN,700.0
600517,REDWHI,SCHWINN        ,HYBRID         ,28,OT,STOLEN,1000.0
600518,WHI   ,TREK           ,,4,MT,STOLEN,
600519,GRY   ,SCOTT          ,,18,MT,UNKNOWN,200.0
600520,CRM   ,OTHER          ,MIXTE          ,3,RG,STOLEN,800.0
600521,ONG   ,SUPERCYCLE     ,MOUNTAIN       ,18,MT,STOLEN,160.0
600522,BLKRED,SCOTT          ,SPARK          ,30,MT,STOLEN,3700.0
600523,,UNKNOWN MAKE   ,,1,RG,STOLEN,145.0
600524,BLU   ,PRIDE          ,,4,SC,STOLEN,
600525,BLK   ,BRODIE         ,VOLTAGE        ,12,OT,STOLEN,600.0
600526,BLK   ,OTHER          ,BEARGREASE     ,21,OT,STOLEN,6500.0
600527,SIL   ,CANNONDALE     ,F600           ,21,MT,STOLEN,
600528,BLU   ,CANNONDALE     ,F400           ,21,MT,STOLEN,
600529,BLKGRN,ROCKY MOUNTAIN ,WHISTLER       ,21,MT,STOLEN,960.0
600530,,GIANT          ,,21,MT,STOLEN,500.0
600531,RED   ,OTHER          ,EBIKE          ,0,SC,STOLEN,1500.0
600532,LGR   ,SUPERCYCLE     ,VICE           ,18,RG,STOLEN,200.0
600533,SILBLU,GIANT          ,FCRI           ,18,RG,STOLEN,1000.0
600534,WHIGRY,JAMIS          ,BLAZE          ,15,MT,STOLEN,
600535,REWHI ,SPECIALIZED    ,TRICROSS EXPERT,0,RC,STOLEN,5000.0
600536,YEL   ,HF             ,FEMALE STANDARD,99,RG,UNKNOWN,
600537,,OTHER          ,,0,BM,STOLEN,
600538,BLK   ,COLNAGO        ,OTHER          ,10,RC,STOLEN,
600539,,OTHER          ,,0,RG,STOLEN,750.0
600540,BLUGRY,MIELE          ,UMBRIA 3       ,24,OT,STOLEN,350.0
600541,BRN   ,CCM            ,,18,RG,STOLEN,700.0
600542,WHI   ,SPORTEK        ,REBEL          ,18,MT,STOLEN,50.0
600543,WHI   ,FUJI           ,29ER           ,15,MT,STOLEN,700.0
600544,WHI   ,SPECIALISED    ,TARMAC PRO     ,36,RC,STOLEN,5000.0
600545,BLKBLU,HUFFY          ,,18,MT,STOLEN,200.0
600546,WHI   ,BRODIE         ,REMUS          ,1,RG,STOLEN,750.0
600547,WHI   ,TREK           ,UNKNOWN        ,18,MT,STOLEN,600.0
600548,PLE   ,UNKNOWN        ,UNKNOWN        ,1,RG,STOLEN,
600549,,RALEIGH        ,ROCK           ,0,BM,STOLEN,100.0
600550,,UNKNOWN MAKE   ,ARISHI         ,18,BM,STOLEN,100.0
600551,BLK   ,OTHER          ,,0,OT,STOLEN,2000.0
600552,WHI   ,CCM            ,VANDEL 25      ,21,MT,STOLEN,250.0
600553,SIL   ,WICKED         ,FUGITIVE       ,21,MT,STOLEN,212.44
600554,GRN   ,ROCKY MOUNTAIN ,UNKNOWN        ,21,MT,STOLEN,400.0
600555,BLURED,RALEIGH        ,BEAST          ,21,MT,STOLEN,500.0
600556,BLKWHI,CCM            ,,10,MT,STOLEN,
600557,BLK   ,ORBEA          ,ORDU           ,10,RC,STOLEN,10000.0
600558,GRYRED,CERVELO        ,P3             ,18,RC,STOLEN,5000.0
600559,WHI   ,GIANT          ,AREBA          ,18,MT,STOLEN,400.0
600560,REDBLK,SUPERCYCLE     ,UNKNOWN        ,7,MT,STOLEN,100.0
600561,GRN   ,GENESIS        ,,27,MT,STOLEN,600.0
600562,REDYEL,CCM            ,,12,MT,STOLEN,300.0
600563,PNKSIL,UNKNOWN        ,,0,RG,STOLEN,50.0
600564,,"KONA
          ",UNIT           ,21,MT,UNKNOWN,1800.0
600565,RED   ,GARY FISHER    ,,18,MT,STOLEN,2500.0
600566,GRY   ,UNKNOWN MAKE   ,,5,RG,STOLEN,
600567,WHI   ,OTHER          ,,30,RG,STOLEN,3000.0
600568,GRY   ,IRON HORSE     ,WARRIOR 2007   ,24,MT,STOLEN,500.0
600569,BLU   ,NORCO          ,VFR4 FORMA     ,6,MT,STOLEN,450.0
600570,WHIBLK,OTHER          ,BMW CRUZE      ,35,EL,STOLEN,3500.0
600571,ONG   ,RALEIGH        ,,24,MT,STOLEN,400.0
600572,BLKPLE,RALEIGH        ,UNK            ,0,MT,STOLEN,500.0
600573,BLK   ,SUPERCYCLE     ,,2,MT,STOLEN,200.0
600574,WHI   ,OTHER          ,UNKNOWN        ,1,BM,STOLEN,150.0
600575,RED   ,SCHWINN        ,,1,RG,STOLEN,400.0
600576,WHIRED,RALEIGH        ,PEAK           ,21,MT,STOLEN,88.14
600577,WHI   ,EMMO           ,,1,EL,RECOVERED,
600578,WHI   ,OTHER          ,,12,MT,STOLEN,125.0
600579,REDWHI,ORYX           ,EQUIPE         ,21,MT,STOLEN,1000.0
600580,WHIPNK,OTHER          ,,1,RG,STOLEN,80.0
600581,ONG   ,OTHER          ,STEYR          ,10,OT,STOLEN,200.0
600582,PLE   ,RALEIGH        ,,10,MT,STOLEN,200.0
600583,GLD   ,EMMO           ,,6,EL,STOLEN,1500.0
600584,GRYRED,JAMIS          ,,1,MT,STOLEN,1300.0
600585,PLE   ,OTHER          ,,7,MT,STOLEN,400.0
600586,BLK   ,SCOTT ASPECT   ,45,24,MT,STOLEN,800.0
600587,BLUBLK,UNKNOWN        ,,21,RG,STOLEN,100.0
600588,LGR   ,OTHER          ,UNKNOWN        ,1,FO,STOLEN,150.0
600589,BLK   ,SPECIALIZED    ,GLOBE ROLL     ,1,OT,STOLEN,1000.0
600590,BLK   ,NORCO          ,HYBRID         ,21,OT,STOLEN,1000.0
600591,BLK   ,NORCO          ,HYBRID         ,21,OT,STOLEN,1000.0
600592,BLU   ,UNKNOWN MAKE   ,,0,RG,STOLEN,50.0
600593,GRY   ,OTHER          ,SPORT          ,27,RG,STOLEN,699.99
600594,BLK   ,TREK           ,1.2,14,OT,STOLEN,1000.0
600595,GRN   ,JAMIS          ,"21"""" TRAIL X3   ",21,MT,STOLEN,513.0
600596,GRY   ,MARIN OR MARINO,,21,MT,STOLEN,1500.0
600597,BLU   ,DEVINCI        ,MENS           ,10,MT,STOLEN,800.0
600598,GRY   ,DEVINCI        ,,10,MT,STOLEN,800.0
600599,BLKGRN,GIANT          ,PISTOL 2       ,21,MT,STOLEN,700.0
600600,BLK   ,GIO            ,,1,EL,STOLEN,800.0
600601,GLD   ,CANNONDALE     ,,21,MT,STOLEN,1500.0
600602,GRY   ,GIANT          ,,25,TA,STOLEN,
600603,LGR   ,TREK           ,3700,21,MT,STOLEN,700.0
600604,REDSIL,OTHER          ,DIRT BIKE      ,3,MT,STOLEN,
600605,SILRED,OTHER          ,DIRT BIKE      ,3,MT,STOLEN,
600606,PLE   ,NE             ,LASER          ,6,MT,UNKNOWN,
600607,BLKWHI,CERVELO        ,R3             ,10,RC,STOLEN,3000.0
600608,BLU   ,GI             ,BOULDER SE     ,21,RG,RECOVERED,
600609,BLU   ,NORCO          ,13 YORKVILLE   ,21,OT,STOLEN,685.0
600610,BLU   ,"KONA
          ",MUHA           ,21,MT,STOLEN,
600611,WHI   ,YAMEA          ,,4,EL,STOLEN,2500.0
600612,SIL   ,BISON          ,,4,EL,STOLEN,1600.0
600613,GRY   ,SCHWINN        ,,10,MT,STOLEN,
600614,GRN   ,SEEYES         ,TDR355Z        ,0,EL,STOLEN,750.0
600615,BLKWHI,OTHER          ,,10,RC,STOLEN,16282.17
600616,BLKYEL,OTHER          ,,10,RC,STOLEN,7506.59
600617,BLK   ,OTHER          ,,10,RG,STOLEN,3277.0
600618,,DIAMONDBACK    ,MIRAMAR        ,21,OT,STOLEN,150.0
600619,BLK   ,OTHER          ,,5,EL,STOLEN,4500.0
600620,BLK   ,TREK           ,,0,MT,STOLEN,800.0
600621,BLK   ,JAMIS          ,TRAIL X2       ,24,MT,STOLEN,500.0
600622,LBL   ,MIELE          ,TUSCAN         ,10,OT,STOLEN,350.0
600623,BLU   ,SUPERCYCLE     ,MOUNTAIN       ,21,MT,STOLEN,200.0
600624,GRY   ,HUFFY          ,RIVAL          ,18,MT,UNKNOWN,
600625,BLU   ,SPECILIZED     ,,4,MT,STOLEN,800.0
600626,BLK   ,CCM            ,,21,MT,STOLEN,
600627,WHI   ,EVERYDAY       ,CHEEPSOOT      ,6,FO,STOLEN,189.0
600628,BLK   ,CCM            ,,4,MT,STOLEN,750.0
600629,BLKTRQ,TREK           ,1200,21,TO,STOLEN,1400.0
600630,BLK   ,GIANT          ,ESCAPE         ,21,OT,STOLEN,1100.0
600631,WHI   ,SCOTT          ,HYBIRD         ,10,TA,STOLEN,1000.0
600632,BLU   ,SCOTT          ,,10,TA,STOLEN,1000.0
600633,BLK   ,OTHER          ,MOUNTAIN       ,0,MT,STOLEN,
600634,REDBLK,GIANT          ,DEFY 1         ,30,OT,STOLEN,1500.0
600635,SIL   ,NAKAMURA       ,,24,MT,STOLEN,300.0
600636,BLK   ,SIRRIUS        ,SPECIALIZED HYB,10,RG,STOLEN,700.0
600637,BLK   ,OTHER          ,RESPONDER      ,18,MT,STOLEN,500.0
600638,BLU   ,GIANT          ,,21,MT,STOLEN,300.0
600639,BLKBLU,CCM            ,HYBRID         ,21,OT,STOLEN,300.0
600640,,JAMIS          ,,21,MT,STOLEN,700.0
600641,BLK   ,DEVINCI        ,FV3961411      ,7,MT,STOLEN,900.0
600642,PLE   ,MIELE          ,,21,OT,STOLEN,400.0
600643,,SPECIALIZED    ,VITA           ,4,MT,STOLEN,579.0
600644,,MIELE          ,BIELLA         ,7,RG,STOLEN,400.0
600645,BLKBLU,CCM            ,ORION          ,21,OT,STOLEN,305.0
600646,BLK   ,RALEIGH        ,TORA           ,21,MT,STOLEN,100.0
600647,GRNBLK,RALEIGH        ,,5,OT,UNKNOWN,275.0
600648,BLKONG,OTHER          ,HYBRID         ,3,MT,STOLEN,100.0
600649,BLKBLU,TREK           ,,5,MT,STOLEN,100.0
600650,SIL   ,SPECIALIZED    ,EPIC           ,5,MT,STOLEN,1200.0
600651,RED   ,SCHWINN        ,,21,MT,STOLEN,600.0
600652,BLK   ,FUJI           ,DECLARATION    ,1,RC,STOLEN,500.0
600653,BLUBLK,SUPERCYCLE     ,,0,MT,STOLEN,150.0
600654,BLKWHI,SUPERCYCLE     ,,0,RG,STOLEN,150.0
600655,BLK   ,NORCO          ,,21,BM,STOLEN,600.0
600656,BRN   ,KONA SUTRA     ,,9,TO,STOLEN,1300.0
600657,RED   ,DYNACRAFT      ,NITROUS        ,1,MT,STOLEN,
600658,RED   ,DYNACRAFT      ,NITROUS 24     ,1,MT,STOLEN,
600659,GRN   ,GIANT          ,ACAPULCO       ,21,MT,STOLEN,550.0
600660,BLK   ,EMMO           ,GT5            ,0,EL,STOLEN,2000.0
600661,WHISIL,GIANT          ,ROAM 2         ,9,OT,STOLEN,550.0
600662,BLU   ,OTHER          ,1700,1,SC,STOLEN,3597.0
600663,BLKRED,"INFINITY
      ",,24,MT,STOLEN,350.0
600664,RED   ,TECH TEAM      ,,30,EL,STOLEN,750.0
600665,RED   ,RALEIGH        ,LEGENDS        ,21,MT,STOLEN,170.0
600666,BLUYEL,OTHER          ,,16,MT,STOLEN,
600667,BLK   ,OTHER          ,STATE          ,1,OT,STOLEN,1000.0
600668,GRYBLK,AQUILA         ,,21,OT,STOLEN,198.0
600669,,AQUILA         ,,21,OT,UNKNOWN,198.0
600670,BLK   ,TREK           ,7.5 FX         ,9,TO,STOLEN,1099.0
600671,BLU   ,OTHER          ,,0,OT,STOLEN,200.0
600672,BLK   ,OTHER          ,BMX            ,1,BM,STOLEN,300.0
600673,WHI   ,EMMO           ,MACK           ,3,EL,STOLEN,2400.0
600674,GRY   ,UNKNOWN MAKE   ,,21,MT,STOLEN,189.0
600675,WHIYEL,SUPERCYCLE     ,,7,OT,STOLEN,300.0
600676,WHI   ,JAVA           ,FIT            ,16,FO,STOLEN,400.0
600677,GRNLGR,MURRAY         ,,12,MT,STOLEN,
600678,TRQ   ,MURRAY         ,,12,MT,STOLEN,
600679,YELGRY,JAMIS          ,X2TRAIL        ,18,MT,STOLEN,700.0
600680,WHI   ,CCM            ,APEX           ,21,MT,STOLEN,1600.0
600681,WHI   ,ROCKYMOUNTAIN  ,ELEMENT 10     ,1,MT,STOLEN,2000.0
600682,WHI   ,GIANT          ,,12,MT,STOLEN,1000.0
600683,BLK   ,EMMO           ,H5             ,1,EL,STOLEN,1100.0
600684,BLU   ,AQUILA         ,UNKNOWN        ,21,OT,STOLEN,100.0
600685,SIL   ,WISPER         ,805FE          ,6,EL,STOLEN,1300.0
600686,LBL   ,DA VINCI       ,MILANO         ,18,OT,STOLEN,500.0
600687,BLK   ,EMMO           ,E-BIKE         ,1,EL,STOLEN,3000.0
600688,BLU   ,SCHWIN         ,,18,OT,STOLEN,359.0
600689,YEL   ,NAKAMURA       ,ROYAL 9.4      ,21,OT,STOLEN,260.0
600690,GRY   ,SUPERCYCLE     ,,18,MT,STOLEN,20.0
600691,BLK   ,CCM            ,29ER           ,22,MT,STOLEN,400.0
600692,LGR   ,OTHER          ,MIXTE 8        ,8,OT,STOLEN,900.0
600693,RED   ,FIT            ,BMX DUGGAN     ,1,BM,STOLEN,1200.0
600694,BLKGRN,RIVET          ,,0,BM,STOLEN,90.0
600695,BLK   ,ALIEN          ,,1,EL,STOLEN,955.0
600696,GRY   ,GARY FISHER    ,ADVANCE        ,24,MT,STOLEN,450.0
600697,BLU   ,UNKNOWN        ,,0,BM,STOLEN,200.0
600698,BRN   ,GIANT          ,CYPRESS        ,21,TO,STOLEN,420.0
600699,BLK   ,FORTRESS       ,1700,1,SC,STOLEN,4300.0
600700,GRY   ,GIANT          ,ROAM 2         ,9,OT,STOLEN,1500.0
600701,BLKPNK,UNKNOWN MAKE   ,,16,MT,STOLEN,75.0
600702,REDWHI,SUPERCYCLE     ,XC2-6          ,0,MT,STOLEN,199.99
600703,BLK   ,OTHER          ,G-FORCE RAPTOR ,1,EL,STOLEN,1500.0
600704,GRY   ,UNKNOWN MAKE   ,,18,MT,STOLEN,200.0
600705,BLU   ,SUPERCYCLE     ,,14,MT,UNKNOWN,300.0
600706,SILGRY,GIANT          ,YUKON          ,24,MT,STOLEN,850.0
600707,BLKGLD,RALEIGH        ,UNKNOWN        ,1,OT,STOLEN,300.0
600708,WHIBLU,RALEIGH        ,,10,RG,STOLEN,100.0
600709,GRY   ,UNKNOWN        ,UNKNOWN        ,5,TO,STOLEN,50.0
600710,BLKWHI,SCHWINN        ,,12,MT,STOLEN,700.0
600711,BLK   ,OTHER          ,LECHAMPION     ,24,RG,STOLEN,900.0
600712,WHI   ,NORCO          ,ROAD BIKE      ,18,OT,STOLEN,1100.0
600713,MRNYEL,SPECIALIZED    ,ALLEZ          ,21,RC,STOLEN,800.0
600714,RED   ,SPECIALIZED    ,HARD ROCK      ,16,MT,STOLEN,600.0
600715,SIL   ,MARIN OR MARINO,LARKSPUR       ,18,OT,STOLEN,500.0
600716,DGR   ,DIAMONDBACK    ,YOUTH          ,15,MT,STOLEN,500.0
600717,GRY   ,TREK           ,WOMAN          ,5,MT,STOLEN,500.0
600718,GRY   ,TREK           ,SUPERFLY 9.8   ,20,MT,STOLEN,3000.0
600719,,SCORPION       ,,0,EL,STOLEN,1700.0
600720,,OTHER          ,,0,SC,STOLEN,
600721,RED   ,"INFINITY
      ",MERIDIAN 1     ,21,MT,STOLEN,290.0
600722,BLKWHI,NAKAMURA       ,,10,OT,STOLEN,300.0
600723,GRN   ,CANNONDALE     ,,10,OT,STOLEN,
600724,YEL   ,RALEIGH        ,,1,MT,STOLEN,
600725,GRN   ,GT             ,ZR4000         ,10,RC,STOLEN,400.0
