timeID,hour,day,month,year,dayOfWeek
637191,22,12,December,2014,Friday    
608360,23,12,December,2014,Friday    
602718,0,13,December,2014,Saturday  
624417,1,13,December,2014,Saturday  
638615,2,13,December,2014,Saturday  
602285,3,13,December,2014,Saturday  
602021,5,13,December,2014,Saturday  
624607,6,13,December,2014,Saturday  
642301,7,13,December,2014,Saturday  
602575,8,13,December,2014,Saturday  
603859,9,13,December,2014,Saturday  
612023,10,13,December,2014,Saturday  
612696,11,13,December,2014,Saturday  
645579,12,13,December,2014,Saturday  
624016,13,13,December,2014,Saturday  
612024,14,13,December,2014,Saturday  
612212,15,13,December,2014,Saturday  
642073,16,13,December,2014,Saturday  
624418,17,13,December,2014,Saturday  
643806,18,13,December,2014,Saturday  
604323,19,13,December,2014,Saturday  
604960,20,13,December,2014,Saturday  
612094,21,13,December,2014,Saturday  
602587,22,13,December,2014,Saturday  
602582,23,13,December,2014,Saturday  
603540,0,14,December,2014,Sunday    
605277,1,14,December,2014,Sunday    
604348,2,14,December,2014,Sunday    
603542,3,14,December,2014,Sunday    
619905,4,14,December,2014,Sunday    
636218,5,14,December,2014,Sunday    
661089,6,14,December,2014,Sunday    
635104,7,14,December,2014,Sunday    
630288,8,14,December,2014,Sunday    
636214,9,14,December,2014,Sunday    
603751,10,14,December,2014,Sunday    
603137,11,14,December,2014,Sunday    
636993,12,14,December,2014,Sunday    
604353,13,14,December,2014,Sunday    
603131,14,14,December,2014,Sunday    
605289,15,14,December,2014,Sunday    
662915,16,14,December,2014,Sunday    
650898,17,14,December,2014,Sunday    
636119,18,14,December,2014,Sunday    
605303,19,14,December,2014,Sunday    
636224,20,14,December,2014,Sunday    
603154,21,14,December,2014,Sunday    
636227,22,14,December,2014,Sunday    
635002,23,14,December,2014,Sunday    
619902,0,15,December,2014,Monday    
650747,1,15,December,2014,Monday    
603543,2,15,December,2014,Monday    
636996,3,15,December,2014,Monday    
619904,4,15,December,2014,Monday    
636995,6,15,December,2014,Monday    
603545,7,15,December,2014,Monday    
603546,8,15,December,2014,Monday    
619906,9,15,December,2014,Monday    
603753,10,15,December,2014,Monday    
603160,11,15,December,2014,Monday    
602588,12,15,December,2014,Monday    
603390,13,15,December,2014,Monday    
636029,14,15,December,2014,Monday    
620389,15,15,December,2014,Monday    
627507,16,15,December,2014,Monday    
605405,17,15,December,2014,Monday    
612767,18,15,December,2014,Monday    
620389,19,15,December,2014,Monday    
606535,20,15,December,2014,Monday    
650223,21,15,December,2014,Monday    
636492,22,15,December,2014,Monday    
620097,23,15,December,2014,Monday    
616377,0,16,December,2014,Tuesday   
630878,1,16,December,2014,Tuesday   
630178,2,16,December,2014,Tuesday   
652915,3,16,December,2014,Tuesday   
617957,4,16,December,2014,Tuesday   
605356,5,16,December,2014,Tuesday   
652171,6,16,December,2014,Tuesday   
650973,7,16,December,2014,Tuesday   
618407,8,16,December,2014,Tuesday   
605150,9,16,December,2014,Tuesday   
630746,10,16,December,2014,Tuesday   
606542,11,16,December,2014,Tuesday   
617099,12,16,December,2014,Tuesday   
630880,13,16,December,2014,Tuesday   
608939,14,16,December,2014,Tuesday   
606843,15,16,December,2014,Tuesday   
649611,16,16,December,2014,Tuesday   
616986,17,16,December,2014,Tuesday   
653383,18,16,December,2014,Tuesday   
630923,19,16,December,2014,Tuesday   
661950,20,16,December,2014,Tuesday   
604373,21,16,December,2014,Tuesday   
604374,22,16,December,2014,Tuesday   
625928,23,16,December,2014,Tuesday   
619850,0,17,December,2014,Wednesday 
661836,1,17,December,2014,Wednesday 
604373,2,17,December,2014,Wednesday 
620390,3,17,December,2014,Wednesday 
636496,4,17,December,2014,Wednesday 
619909,5,17,December,2014,Wednesday 
619909,6,17,December,2014,Wednesday 
651331,7,17,December,2014,Wednesday 
636032,8,17,December,2014,Wednesday 
603547,9,17,December,2014,Wednesday 
613781,10,17,December,2014,Wednesday 
603548,11,17,December,2014,Wednesday 
620391,12,17,December,2014,Wednesday 
603756,13,17,December,2014,Wednesday 
603391,14,17,December,2014,Wednesday 
619113,15,17,December,2014,Wednesday 
619130,16,17,December,2014,Wednesday 
636055,17,17,December,2014,Wednesday 
612763,18,17,December,2014,Wednesday 
602592,19,17,December,2014,Wednesday 
603761,20,17,December,2014,Wednesday 
605406,21,17,December,2014,Wednesday 
603760,22,17,December,2014,Wednesday 
619303,23,17,December,2014,Wednesday 
612095,0,18,December,2014,Thursday  
642258,1,18,December,2014,Thursday  
612697,2,18,December,2014,Thursday  
612096,3,18,December,2014,Thursday  
642998,4,18,December,2014,Thursday  
602713,5,18,December,2014,Thursday  
624631,6,18,December,2014,Thursday  
612190,7,18,December,2014,Thursday  
601773,8,18,December,2014,Thursday  
601833,9,18,December,2014,Thursday  
601677,10,18,December,2014,Thursday  
601775,11,18,December,2014,Thursday  
602715,12,18,December,2014,Thursday  
601676,13,18,December,2014,Thursday  
624609,14,18,December,2014,Thursday  
602288,15,18,December,2014,Thursday  
602287,16,18,December,2014,Thursday  
602491,17,18,December,2014,Thursday  
603003,18,18,December,2014,Thursday  
612402,19,18,December,2014,Thursday  
620534,20,18,December,2014,Thursday  
612449,21,18,December,2014,Thursday  
612097,22,18,December,2014,Thursday  
602500,23,18,December,2014,Thursday  
601834,0,19,December,2014,Friday    
601699,1,19,December,2014,Friday    
602492,2,19,December,2014,Friday    
602716,3,19,December,2014,Friday    
661492,4,19,December,2014,Friday    
612028,6,19,December,2014,Friday    
602289,7,19,December,2014,Friday    
602502,8,19,December,2014,Friday    
624611,9,19,December,2014,Friday    
625588,10,19,December,2014,Friday    
602501,11,19,December,2014,Friday    
602717,12,19,December,2014,Friday    
601920,13,19,December,2014,Friday    
612252,14,19,December,2014,Friday    
612098,15,19,December,2014,Friday    
608562,16,19,December,2014,Friday    
642120,17,19,December,2014,Friday    
601700,18,19,December,2014,Friday    
602503,19,19,December,2014,Friday    
601702,20,19,December,2014,Friday    
602508,21,19,December,2014,Friday    
606421,22,19,December,2014,Friday    
613936,23,19,December,2014,Friday    
614135,0,20,December,2014,Saturday  
608318,1,20,December,2014,Saturday  
608657,2,20,December,2014,Saturday  
621830,3,20,December,2014,Saturday  
653279,5,20,December,2014,Saturday  
637117,8,20,December,2014,Saturday  
621831,9,20,December,2014,Saturday  
636103,10,20,December,2014,Saturday  
605297,11,20,December,2014,Saturday  
637192,12,20,December,2014,Saturday  
637465,13,20,December,2014,Saturday  
607284,14,20,December,2014,Saturday  
660994,15,20,December,2014,Saturday  
621349,16,20,December,2014,Saturday  
608683,17,20,December,2014,Saturday  
637564,18,20,December,2014,Saturday  
645581,19,20,December,2014,Saturday  
608701,20,20,December,2014,Saturday  
621350,21,20,December,2014,Saturday  
606916,22,20,December,2014,Saturday  
608320,23,20,December,2014,Saturday  
612191,0,21,December,2014,Sunday    
601921,1,21,December,2014,Sunday    
602292,2,21,December,2014,Sunday    
613937,3,21,December,2014,Sunday    
643815,4,21,December,2014,Sunday    
642086,5,21,December,2014,Sunday    
642088,6,21,December,2014,Sunday    
613938,8,21,December,2014,Sunday    
612407,9,21,December,2014,Sunday    
643239,10,21,December,2014,Sunday    
624527,11,21,December,2014,Sunday    
602504,12,21,December,2014,Sunday    
645213,13,21,December,2014,Sunday    
624424,14,21,December,2014,Sunday    
612216,15,21,December,2014,Sunday    
612408,16,21,December,2014,Sunday    
612194,17,21,December,2014,Sunday    
624635,18,21,December,2014,Sunday    
624636,19,21,December,2014,Sunday    
606780,20,21,December,2014,Sunday    
633233,21,21,December,2014,Sunday    
624677,22,21,December,2014,Sunday    
606049,23,21,December,2014,Sunday    
606376,0,22,December,2014,Monday    
632572,1,22,December,2014,Monday    
632582,2,22,December,2014,Monday    
606304,3,22,December,2014,Monday    
612649,5,22,December,2014,Monday    
606511,6,22,December,2014,Monday    
606984,7,22,December,2014,Monday    
605751,8,22,December,2014,Monday    
643551,9,22,December,2014,Monday    
612574,10,22,December,2014,Monday    
612650,11,22,December,2014,Monday    
611077,12,22,December,2014,Monday    
612945,13,22,December,2014,Monday    
606985,14,22,December,2014,Monday    
612939,15,22,December,2014,Monday    
612653,16,22,December,2014,Monday    
611929,17,22,December,2014,Monday    
612651,18,22,December,2014,Monday    
606562,19,22,December,2014,Monday    
632192,20,22,December,2014,Monday    
632213,21,22,December,2014,Monday    
633175,22,22,December,2014,Monday    
611160,23,22,December,2014,Monday    
632216,0,23,December,2014,Tuesday   
606512,1,23,December,2014,Tuesday   
632229,2,23,December,2014,Tuesday   
606988,3,23,December,2014,Tuesday   
606989,5,23,December,2014,Tuesday   
659957,6,23,December,2014,Tuesday   
632585,7,23,December,2014,Tuesday   
659967,8,23,December,2014,Tuesday   
639396,9,23,December,2014,Tuesday   
606317,10,23,December,2014,Tuesday   
612385,11,23,December,2014,Tuesday   
602094,12,23,December,2014,Tuesday   
638248,13,23,December,2014,Tuesday   
608883,14,23,December,2014,Tuesday   
606325,15,23,December,2014,Tuesday   
606563,16,23,December,2014,Tuesday   
632194,17,23,December,2014,Tuesday   
608881,18,23,December,2014,Tuesday   
606052,19,23,December,2014,Tuesday   
611177,20,23,December,2014,Tuesday   
602099,21,23,December,2014,Tuesday   
612978,22,23,December,2014,Tuesday   
632588,23,23,December,2014,Tuesday   
620791,0,24,December,2014,Wednesday 
619852,1,24,December,2014,Wednesday 
621494,2,24,December,2014,Wednesday 
619306,3,24,December,2014,Wednesday 
636999,4,24,December,2014,Wednesday 
651861,5,24,December,2014,Wednesday 
636230,6,24,December,2014,Wednesday 
604868,8,24,December,2014,Wednesday 
636188,9,24,December,2014,Wednesday 
636035,10,24,December,2014,Wednesday 
619854,11,24,December,2014,Wednesday 
607783,12,24,December,2014,Wednesday 
619142,13,24,December,2014,Wednesday 
619332,14,24,December,2014,Wednesday 
651277,15,24,December,2014,Wednesday 
619310,16,24,December,2014,Wednesday 
619330,17,24,December,2014,Wednesday 
617665,18,24,December,2014,Wednesday 
619333,19,24,December,2014,Wednesday 
619311,20,24,December,2014,Wednesday 
608919,21,24,December,2014,Wednesday 
604871,22,24,December,2014,Wednesday 
604877,23,24,December,2014,Wednesday 
619334,0,25,December,2014,Thursday  
619252,1,25,December,2014,Thursday  
603549,2,25,December,2014,Thursday  
604873,3,25,December,2014,Thursday  
651333,4,25,December,2014,Thursday  
637367,5,25,December,2014,Thursday  
636036,6,25,December,2014,Thursday  
636186,7,25,December,2014,Thursday  
636188,8,25,December,2014,Thursday  
636059,9,25,December,2014,Thursday  
603592,10,25,December,2014,Thursday  
620763,12,25,December,2014,Thursday  
619853,13,25,December,2014,Thursday  
636505,14,25,December,2014,Thursday  
639692,15,25,December,2014,Thursday  
603433,17,25,December,2014,Thursday  
603392,18,25,December,2014,Thursday  
603432,19,25,December,2014,Thursday  
603432,20,25,December,2014,Thursday  
619335,21,25,December,2014,Thursday  
619336,22,25,December,2014,Thursday  
620673,23,25,December,2014,Thursday  
637656,0,26,December,2014,Friday    
637794,1,26,December,2014,Friday    
621247,2,26,December,2014,Friday    
637798,3,26,December,2014,Friday    
660739,4,26,December,2014,Friday    
608363,6,26,December,2014,Friday    
639155,8,26,December,2014,Friday    
637659,9,26,December,2014,Friday    
608362,10,26,December,2014,Friday    
637554,11,26,December,2014,Friday    
608410,12,26,December,2014,Friday    
653227,13,26,December,2014,Friday    
637660,14,26,December,2014,Friday    
605869,15,26,December,2014,Friday    
608322,16,26,December,2014,Friday    
653283,17,26,December,2014,Friday    
653468,18,26,December,2014,Friday    
621352,19,26,December,2014,Friday    
653282,20,26,December,2014,Friday    
608364,21,26,December,2014,Friday    
608658,22,26,December,2014,Friday    
621353,23,26,December,2014,Friday    
606927,0,27,December,2014,Saturday  
609968,1,27,December,2014,Saturday  
609966,2,27,December,2014,Saturday  
637664,3,27,December,2014,Saturday  
621919,4,27,December,2014,Saturday  
608329,5,27,December,2014,Saturday  
637771,6,27,December,2014,Saturday  
621800,7,27,December,2014,Saturday  
637771,8,27,December,2014,Saturday  
634243,9,27,December,2014,Saturday  
653603,10,27,December,2014,Saturday  
621920,11,27,December,2014,Saturday  
628811,12,27,December,2014,Saturday  
608323,13,27,December,2014,Saturday  
653228,14,27,December,2014,Saturday  
620069,15,27,December,2014,Saturday  
605675,16,27,December,2014,Saturday  
608324,17,27,December,2014,Saturday  
608411,18,27,December,2014,Saturday  
608325,19,27,December,2014,Saturday  
616534,20,27,December,2014,Saturday  
622689,21,27,December,2014,Saturday  
646431,22,27,December,2014,Saturday  
608686,23,27,December,2014,Saturday  
602785,0,28,December,2014,Sunday    
612624,1,28,December,2014,Sunday    
602078,2,28,December,2014,Sunday    
613458,4,28,December,2014,Sunday    
627584,5,28,December,2014,Sunday    
644539,6,28,December,2014,Sunday    
627147,7,28,December,2014,Sunday    
603221,8,28,December,2014,Sunday    
627250,9,28,December,2014,Sunday    
605675,11,28,December,2014,Sunday    
603223,12,28,December,2014,Sunday    
612625,13,28,December,2014,Sunday    
643719,14,28,December,2014,Sunday    
643284,15,28,December,2014,Sunday    
612608,16,28,December,2014,Sunday    
602781,17,28,December,2014,Sunday    
612626,18,28,December,2014,Sunday    
613464,19,28,December,2014,Sunday    
602733,20,28,December,2014,Sunday    
612626,21,28,December,2014,Sunday    
602734,22,28,December,2014,Sunday    
643320,23,28,December,2014,Sunday    
616827,0,29,December,2014,Monday    
616573,1,29,December,2014,Monday    
608330,2,29,December,2014,Monday    
608689,3,29,December,2014,Monday    
608659,4,29,December,2014,Monday    
637669,5,29,December,2014,Monday    
638407,6,29,December,2014,Monday    
609965,7,29,December,2014,Monday    
616829,8,29,December,2014,Monday    
638408,9,29,December,2014,Monday    
653472,10,29,December,2014,Monday    
608690,11,29,December,2014,Monday    
637776,12,29,December,2014,Monday    
607313,13,29,December,2014,Monday    
637668,14,29,December,2014,Monday    
608366,15,29,December,2014,Monday    
621008,16,29,December,2014,Monday    
653335,17,29,December,2014,Monday    
608660,18,29,December,2014,Monday    
608365,19,29,December,2014,Monday    
608331,20,29,December,2014,Monday    
614133,21,29,December,2014,Monday    
637123,22,29,December,2014,Monday    
626871,23,29,December,2014,Monday    
634608,0,30,December,2014,Tuesday   
602744,1,30,December,2014,Tuesday   
