event_id,make,model,bike_type,colour,speed,cost,status
819879,OT             ,MIXTE 3I       ,TO,LBL   ,3,600,STOLEN
819880,OT             ,,TO,BRN   ,10,500,STOLEN
819881,MI             ,SUPERCYLCE 1800,MT,BLK   ,6,600,STOLEN
819883,GI             ,GIANT          ,MT,WHI   ,5,2000,STOLEN
819884,OT             ,,RG,BLK   ,21,550,STOLEN
819885,OT             ,,RG,WHI   ,32,600,STOLEN
819886,SU             ,SUPERCYCLE NITR,MT,ONG   ,21,139.99,STOLEN
819887,TR             ,PRECALIBER 24 2,MT,LGR   ,21,440,STOLEN
819888,OT             ,,RG,OTH   ,18,250,STOLEN
819889,OT             ,NEON ATB       ,MT,BLK   ,6,360,STOLEN
819890,OT             ,PANAMAO X5     ,OT,BLK   ,27,1300,STOLEN
819891,OT             ,CASE 7D        ,RG,BRN   ,7,900,STOLEN
819892,OT             ,,MT,YEL   ,21,0,STOLEN
819895,OT             ,TEAM MACHINE SL,RC,,11,1900,STOLEN
819896,GI             ,,RC,RED   ,21,250,STOLEN
819897,OT             ,,MT,BLK   ,9,2000,STOLEN
819898,FJ             ,,TO,ONG   ,1,1100,STOLEN
819899,OT             ,,MT,LGR   ,21,400,STOLEN
819900,CA             ,,OT,BLK   ,21,1100,STOLEN
819901,RA             ,,RC,BLK   ,18,3300,STOLEN
819902,OT             ,ENERGY         ,RC,BLK   ,24,750,STOLEN
819903,UK             ,GRANDFONDO GF01,RC,BLK   ,22,4300,STOLEN
819904,UK             ,ACME           ,TO,SIL   ,11,800,STOLEN
819905,OT             ,(SEE ATTACHED P,RG,TRQ   ,6,1200,STOLEN
819906,UK             ,,MT,BLK   ,6,465,STOLEN
819907,OT             ,GLOBE          ,RG,DBL   ,24,350,STOLEN
819908,GI             ,SEEK           ,MT,GRY   ,21,1300,STOLEN
819910,OT             ,,RG,BLK   ,9,900,STOLEN
819911,OT             ,DIVERGE        ,RC,BLK   ,18,1336.92,STOLEN
819912,TR             ,CROSSRIP       ,RC,BLK   ,21,2365,STOLEN
819913,OT             ,ESPIRIT        ,OT,GLD   ,7,500,RECOVERED
819914,SC             ,SCHWINN VOLARE ,RC,WHI   ,14,600,STOLEN
819915,TR             ,TREK FX 3      ,RG,BLK   ,27,800,STOLEN
819916,OT             ,URBANITE JUNCTI,RG,TRQ   ,21,800,STOLEN
819917,SU             ,MEDALIST       ,RC,BLU   ,21,1700,STOLEN
819918,FJ             ,,OT,BLK   ,24,1000,STOLEN
819919,MONGOOSE       ,,RG,ONG   ,10,300,STOLEN
819920,OT             ,SIG. STEP THROU,RG,PNK   ,3,1200,STOLEN
819921,GI             ,SEDONA         ,RG,DBL   ,21,0,STOLEN
819922,OT             ,RIVERDALE      ,TO,WHI   ,7,500,STOLEN
819923,GF             ,NIRVANA        ,RG,SIL   ,27,500,STOLEN
819924,NA             ,NAKAMURA ROYAL ,OT,DBL   ,18,350,STOLEN
819925,UK             ,BIKE SHERE TORO,RG,BLK   ,3,1200,STOLEN
819927,OT             ,PR222          ,RC,BLK   ,21,2000,STOLEN
819928,NO             ,STORM 3        ,MT,BLK   ,5,1000,STOLEN
819929,TR             ,3900,MT,WHI   ,5,500,STOLEN
819930,KO             ,,MT,TRQ   ,18,768.39,STOLEN
819931,GI             ,"TCX SLR2,  2016",RC,BLK   ,11,1700,STOLEN
819932,GI             ,DEFY2          ,RC,WHI   ,18,3000,STOLEN
819933,GI             ,TALON 4 27.5   ,MT,SIL   ,7,600,STOLEN
819934,SC             ,,RG,PLE   ,21,350,STOLEN
819935,SU             ,#199-2763-0    ,MT,BLK   ,21,225.98,STOLEN
819936,MA             ,LARKSPUR       ,RG,SIL   ,21,800,STOLEN
819937,OT             ,T2             ,RC,WHI   ,10,2800,STOLEN
819938,NO             ,FLUID HT 2     ,MT,GRN   ,11,1850,STOLEN
819939,UK             ,REMUS 2015 BLUE,RG,LBL   ,1,650,STOLEN
819940,OT             ,,SC,BLK   ,1,100,STOLEN
819941,UK             ,NOVARA         ,MT,BLK   ,1,400,STOLEN
819942,OT             ,HATCHET        ,RC,BLK   ,11,250,STOLEN
819943,GT             ,AGGRESSOR      ,MT,BLK   ,27,500,STOLEN
819944,GT             ,,MT,,27,500,STOLEN
819945,OT             ,FIRENZE        ,RC,BLK   ,10,1000,STOLEN
819946,FJ             ,NEVADA         ,MT,RED   ,10,350,STOLEN
819947,NO             ,,OT,RED   ,24,1000,STOLEN
819948,GI             ,ATX 2 XL CHARCO,MT,BLK   ,21,507,STOLEN
819949,UK             ,,RG,DBL   ,7,500,STOLEN
819950,UK             ,,RG,RED   ,21,403,STOLEN
819951,UK             ,,RG,RED   ,70,439,STOLEN
819952,GI             ,TCR COMPOSITE 2,RC,BLK   ,10,2500,STOLEN
819953,SC             ,GTX-2 700C     ,MT,BLK   ,18,549,STOLEN
819954,UK             ,SUB 40         ,MT,WHI   ,21,500,STOLEN
819955,OT             ,JETT           ,MT,WHI   ,27,1400,STOLEN
819956,GI             ,,RG,LBL   ,24,600,STOLEN
819957,NO             ,STORM 2        ,MT,DBL   ,50,900,STOLEN
819958,SC             ,,RG,SIL   ,7,400,STOLEN
819959,NO             ,MONTE CARLO    ,RG,RED   ,12,220,STOLEN
819960,GI             ,ALUXX 6000     ,MT,WHI   ,24,400,STOLEN
819961,NO             ,STORM 2        ,MT,BLU   ,27,750,STOLEN
819962,UK             ,,RG,TAN   ,21,190,STOLEN
819963,KO             ,,OT,CPR   ,8,1000,STOLEN
819964,RM             ,FLARE 29       ,MT,GRY   ,24,700,STOLEN
819965,NA             ,MONSTER        ,BM,DBL   ,20,270.05,STOLEN
819966,UK             ,LASER          ,MT,BLU   ,18,0,STOLEN
819967,UK             ,MENS PITCH SPOR,MT,LGR   ,21,800,STOLEN
819968,UK             ,,OT,,10,500,STOLEN
819969,NO             ,2017 TACTIC SL ,RG,ONG   ,22,5099,STOLEN
819970,NO             ,TACTIC SL DISC ,RC,ONG   ,22,5099,STOLEN
819971,UK             ,17 SPEEDSTER GR,OT,GRY   ,20,1800,STOLEN
819972,TR             ,MARLIN 6       ,MT,BLK   ,1,860,STOLEN
819973,OT             ,KATO 4         ,MT,RED   ,30,1135,STOLEN
819974,OT             ,CHINOOK        ,RG,BLK   ,32,700,STOLEN
819975,OT             ,AXIS C4        ,RG,BLU   ,1,900,STOLEN
819976,UK             ,,RG,BLK   ,10,100,STOLEN
819977,CA             ,BAD BOY        ,RG,BLK   ,27,1350,STOLEN
819978,SU             ,HOOLIGAN       ,MT,BLU   ,24,250,STOLEN
819979,OT             ,,OT,,3,0,STOLEN
819980,FJ             ,FEATHER        ,RG,PNK   ,1,400,STOLEN
819981,CC             ,700C XSPORT    ,RG,WHI   ,20,200,STOLEN
819982,NO             ,YORKVILLE      ,MT,WHI   ,12,500,STOLEN
819983,OT             ,,MT,RED   ,10,200,STOLEN
819984,RA             ,,OT,GRY   ,1,150,STOLEN
819985,TR             ,,RG,BLU   ,10,0,STOLEN
819986,CC             ,STATIC DS.XC   ,MT,GRY   ,21,250,STOLEN
819987,TR             ,520,TO,DGR   ,21,600,STOLEN
819988,TR             ,,TO,DGR   ,21,600,STOLEN
819990,NO             ,INDIE 2        ,RG,BLK   ,24,919,STOLEN
819991,SU             ,,BM,GRY   ,8,130,STOLEN
819992,UK             ,,RG,RED   ,25,350,STOLEN
819993,IN             ,,RG,BLK   ,21,300,STOLEN
819994,GI             ,,MT,BLU   ,21,4000,STOLEN
819995,TR             ,7000,MT,WHI   ,21,1000,STOLEN
819996,OT             ,VERZA SPEED 20 ,RG,GRY   ,20,1400,STOLEN
819997,FJ             ,STROLL         ,RC,BLK   ,1,790,STOLEN
819999,CA             ,QUICK          ,MT,GRY   ,11,2000,STOLEN
820000,RA             ,2015 WILLARD 1 ,OT,DGR   ,18,1000,STOLEN
820001,RA             ,,OT,DGR   ,18,1000,STOLEN
820002,GI             ,ROVE 3         ,MT,BLK   ,24,800,STOLEN
820003,OT             ,SPECIALIZED ALL,RC,BLK   ,22,1400,STOLEN
820004,OT             ,,RG,MRN   ,14,300,STOLEN
820005,GT             ,,MT,BLK   ,18,500,STOLEN
820006,OT             ,CHINOOK        ,RG,BLK   ,3,700,STOLEN
820007,GF             ,TARPON         ,MT,RED   ,21,120,STOLEN
820008,SU             ,,MT,RED   ,5,115,STOLEN
820009,TR             ,,RG,GRY   ,6,350,STOLEN
820010,OT             ,,OT,ONG   ,21,700,STOLEN
820011,OT             ,OPUS           ,RG,RED   ,21,60,STOLEN
820012,OT             ,BOOMMAX        ,MT,GLD   ,21,250,STOLEN
820013,OT             ,ESPRIT STEP THR,RG,GLD   ,7,450,STOLEN
820014,OT             ,MEC CHINOOK    ,RG,BLK   ,8,700,STOLEN
820015,NO             ,STORM 9.1      ,MT,BLK   ,24,700,STOLEN
820016,UK             ,,RC,,21,278.3,STOLEN
820017,CC             ,,MT,YEL   ,21,750,STOLEN
820018,TR             ,TREK           ,MT,GLD   ,21,500,STOLEN
820019,OT             ,MEN'S HUNTINGTO,OT,BLK   ,1,600,STOLEN
820020,UK             ,BOOMMAXX       ,MT,SIL   ,27,1500,STOLEN
820021,KH             ,URBAN SOUL 2019,RG,BLK   ,7,500,STOLEN
820022,UK             ,SIRUSS DISC    ,RG,DGR   ,24,800,STOLEN
820023,GI             ,ROM            ,RG,RED   ,15,500,STOLEN
820024,OT             ,,TO,BLU   ,10,70,STOLEN
820025,OT             ,,RG,BLK   ,3,0,STOLEN
820026,CA             ,,MT,,21,300,STOLEN
820027,OT             ,,TO,TRQ   ,10,0,STOLEN
820028,OT             ,MEN'S HUNTINGTO,OT,BLK   ,1,500,STOLEN
820030,KO             ,HONKY TONK     ,RG,BLK   ,9,0,STOLEN
820031,GI             ,ESCAPE         ,OT,BLK   ,21,400,STOLEN
820032,OT             ,,OT,TRQ   ,10,0,STOLEN
820033,RA             ,,RG,BLK   ,10,200,STOLEN
820034,GT             ,AGRESSOR COMP X,MT,BLK   ,21,500,STOLEN
820035,UK             ,,MT,BLU   ,20,300,STOLEN
820036,MO             ,ALTA           ,RG,WHI   ,21,175,STOLEN
820037,RA             ,REVERE         ,RC,BLU   ,18,1000,STOLEN
820038,OT             ,CLASSIC FIXED G,RC,GRY   ,1,278.42,STOLEN
820039,NO             ,,RG,BGE   ,6,600,STOLEN
820040,FJ             ,,RC,WHI   ,1,350,STOLEN
820041,RM             ,ESX70          ,MT,SIL   ,21,4000,STOLEN
820042,NO             ,"VALENCE, A3 W14",TO,BLK   ,18,1066,STOLEN
820044,GI             ,TALON 29ER     ,MT,BLK   ,27,1100,STOLEN
820045,KO             ,ROVE           ,TO,BLK   ,8,1163.88,STOLEN
820046,UK             ,COLUMBIA RAMBLE,RG,RED   ,30,148,STOLEN
820047,OT             ,,MT,,30,200,STOLEN
820048,BL             ,,MT,BLU   ,3,0,STOLEN
820049,UK             ,CRUISE         ,RG,BLU   ,6,400,STOLEN
820050,OT             ,GALLANT NO. 1 M,RG,DGR   ,30,840,STOLEN
820051,OT             ,,MT,BRN   ,8,400,STOLEN
820052,OT             ,"DOLCE ELITE 51""""",OT,OTH   ,10,2000,STOLEN
820053,GI             ,,RG,ONG   ,7,500,STOLEN
820054,BI             ,CS598282       ,RC,RED   ,12,600,STOLEN
820055,CA             ,,OT,LGR   ,18,500,STOLEN
820056,UK             ,ALUMINUM ROAD B,RG,WHI   ,21,417,STOLEN
820057,UK             ,JULIET         ,RG,ONG   ,1,450,STOLEN
820058,OT             ,EAST SIDE      ,RG,GRY   ,1,500,STOLEN
820059,RA             ,,MT,MRN   ,18,300,STOLEN
820060,SC             ,GTX-2          ,RG,BLK   ,21,400,STOLEN
820061,UK             ,,RG,BLK   ,15,700,STOLEN
820062,UK             ,,RG,,1,100,STOLEN
820063,OT             ,2017 MASI CX CO,RG,RED   ,10,1500,STOLEN
820064,RA             ,,RG,,3,0,STOLEN
820065,GT             ,,BM,DBL   ,1,0,STOLEN
820066,OT             ,ODYSSEY SPORT  ,RG,BLK   ,21,600,STOLEN
820067,CC             ,CAPRI          ,OT,PNK   ,7,399.99,STOLEN
820068,OT             ,DOLCE          ,RC,,8,1000,STOLEN
820069,OT             ,SIRRUS         ,RG,BLK   ,24,800,STOLEN
820070,OT             ,COMPASS TRAIL  ,RG,BLK   ,20,499.95,STOLEN
820071,FJ             ,FEATHER        ,OT,BLK   ,1,725,STOLEN
820072,NO             ,,MT,BLK   ,21,600,STOLEN
820073,IN             ,,RG,BLU   ,21,150,STOLEN
820074,CC             ,29ER           ,MT,BLU   ,21,300,STOLEN
820075,UK             ,,RG,BLK   ,3,1900,STOLEN
820076,OT             ,CROSSTRAIL     ,RG,SIL   ,9,1000,STOLEN
820077,GI             ,17 TCR ADVANCED,RC,LGR   ,18,2699,STOLEN
820078,UK             ,,OT,TRQ   ,20,800,STOLEN
820079,UK             ,,OT,TRQ   ,40,800,STOLEN
820080,FJ             ,TRACK CLASSIC  ,OT,BLK   ,1,0,STOLEN
820081,UK             ,PARATROOPER PRO,FO,BLK   ,27,1450,STOLEN
820082,KO             ,,RG,BLK   ,18,500,STOLEN
820083,GI             ,,MT,RED   ,18,2500,STOLEN
820084,OT             ,SNLG314J03048  ,RG,DBL   ,21,600,STOLEN
820085,TR             ,FX2            ,RG,LBL   ,24,850,STOLEN
820086,OT             ,ROAD BIKE      ,OT,BLK   ,12,1200,STOLEN
820087,UK             ,X ZONE 260 MEN ,RG,BLK   ,14,400,STOLEN
820088,OT             ,TRAFIK 1.0 SE  ,RG,BLK   ,21,700,STOLEN
820089,OT             ,LANGSTER       ,RG,BRN   ,1,1000,STOLEN
820090,TR             ,NEKO S WSD     ,RC,BLK   ,16,650,STOLEN
820091,KO             ,,RG,BLK   ,1,300,STOLEN
820092,OT             ,FIDELIO        ,RG,RED   ,14,700,STOLEN
820093,SC             ,GTX-2          ,RG,BLK   ,21,550,STOLEN
820094,OT             ,SLA MR 2.9     ,MT,ONG   ,12,2900,STOLEN
820095,TR             ,3900,MT,GRY   ,24,200,STOLEN
820096,TR             ,8900,MT,YEL   ,1,0,STOLEN
820097,UK             ,,MT,WHI   ,12,162,STOLEN
820098,GI             ,2019 ALIGHT 2  ,RG,DBL   ,24,649.99,STOLEN
820099,NO             ,,MT,BLU   ,18,3000,STOLEN
820100,OT             ,ES4 KICKSCOOTER,EL,BLK   ,2,1100,STOLEN
820101,OT             ,  HYDRA WOMEN 7,OT,BLU   ,40,499,STOLEN
820102,FJ             ,FUJI FINEST 2.3,RC,WHI   ,40,959,STOLEN
820103,OT             ,TIPO PISTA     ,RC,BLK   ,1,1200,STOLEN
820104,OT             ,TIP PISTA      ,RC,BLK   ,1,1200,STOLEN
820105,NO             ,,MT,,21,200,STOLEN
820106,OT             ,SPECIALIZED    ,MT,WHI   ,18,1500,STOLEN
820107,OT             ,ZYCLEFIX PRIME ,RG,BLK   ,1,600,STOLEN
820108,UK             ,"VIKING HT 29""""  ",MT,BLK   ,21,200,STOLEN
820109,OT             ,MARATHON PLUS  ,TO,SIL   ,23,400,STOLEN
820110,UK             ,SPEEDSTER      ,RC,BLK   ,9,1500,STOLEN
820111,UK             ,AUDACIO        ,RC,BLU   ,21,1500,STOLEN
820112,TR             ,HYBRID         ,RG,GRY   ,21,1500,STOLEN
820113,SC             ,1200 MEN'S ROAD,MT,DBL   ,22,400,STOLEN
820114,OT             ,OSLO           ,OT,BLU   ,21,1000,STOLEN
820115,OT             ,ST-TROPEZ      ,RG,BLK   ,21,600,STOLEN
820116,PE             ,ATTITUDE       ,MT,SIL   ,21,100,STOLEN
820117,OT             ,CIRRUS         ,TO,BLK   ,18,700,STOLEN
820118,OT             ,,TO,BLK   ,11,1300,STOLEN
820119,GI             ,,OT,BLK   ,21,0,STOLEN
820120,KO             ,,RG,SIL   ,30,1000,STOLEN
820121,UK             ,MOUNTAIN BIKE  ,MT,SIL   ,24,2500,STOLEN
820122,OT             ,2013,RC,BLU   ,9,1100,STOLEN
820123,OT             ,,RG,WHI   ,5,400,STOLEN
820124,TR             ,SOHO           ,RG,GRY   ,18,1000,STOLEN
820125,NO             ,FBR3           ,RG,BLK   ,16,500,STOLEN
820126,CC             ,"CCM SL 2.0 (19""""",MT,BLK   ,21,300,STOLEN
820127,OT             ,HEX CLARIS 8   ,RG,BLU   ,8,900,STOLEN
820128,GI             ,ESCAPE         ,RG,WHI   ,24,250,STOLEN
820129,GI             ,"XTC 24""""        ",MT,BLU   ,21,300,STOLEN
820130,TR             ,TREK FX 2 DISC ,OT,BLK   ,24,799.99,STOLEN
820131,TR             ,TREK 2020 FX 2 ,OT,BLK   ,24,799.99,STOLEN
820132,GI             ,OPUS           ,RG,BLK   ,10,600,STOLEN
820133,OT             ,702,RG,BLK   ,21,652,STOLEN
820134,BI             ,SPORT SX       ,RC,SIL   ,12,500,STOLEN
820135,TR             ,MARLIN         ,MT,BRN   ,27,800,STOLEN
820136,OT             ,ROCKHOPPER     ,MT,BLK   ,27,500,STOLEN
820137,SA             ,BRONSON C      ,MT,BLK   ,10,4000,STOLEN
820138,TR             ,MARLIN 5       ,MT,BLK   ,30,600,STOLEN
820139,UK             ,RENT BIKE GREEN,RG,BLK   ,3,500,STOLEN
820140,OT             ,FIXIE          ,OT,BLU   ,1,450,STOLEN
820141,UK             ,,BM,DBL   ,1,500,STOLEN
820142,CA             ,SYNAPSE        ,RC,RED   ,25,3000,STOLEN
820143,MA             ,SC1            ,RG,BLK   ,21,800,STOLEN
820145,OT             ,PANAMAO X3     ,MT,BLK   ,21,700,STOLEN
820146,OT             ,HYBRID - COMFOR,TO,BLK   ,24,700,STOLEN
820147,NO             ,INDIE 3        ,RG,BLU   ,21,400,STOLEN
820148,OT             ,,OT,GRY   ,20,2000,STOLEN
820149,OT             ,TRI-CROSS      ,OT,GRY   ,20,2000,STOLEN
820150,NO             ,INDIE 4        ,RG,RED   ,24,500,STOLEN
820151,GI             ,REVOLT 3       ,OT,BLU   ,8,600,STOLEN
820152,UK             ,,BM,BLU   ,1,250,STOLEN
820153,UK             ,,BM,BLU   ,1,,STOLEN
820154,NO             ,SPADE          ,OT,WHI   ,1,700,STOLEN
820155,UK             ,,RG,WHI   ,8,300,STOLEN
820156,UK             ,INFERNO        ,BM,RED   ,20,300,STOLEN
820157,GI             ,TOUGH ROAD     ,OT,DBL   ,26,1200,STOLEN
820158,PE             ,"VINTAGE, UNKNOW",RC,SIL   ,3,200,STOLEN
820159,RM             ,METRO          ,OT,GRN   ,21,200,STOLEN
820160,GI             ,ESCAPE         ,RG,,26,1000,STOLEN
820161,FJ             ,ABSOLUTE 2.1   ,RG,BLU   ,24,604.55,STOLEN
820162,FJ             ,ABSOLUTE 2.1   ,RG,BLU   ,24,550,STOLEN
820163,OT             ,,RG,GRY   ,21,200,STOLEN
820164,TR             ,HYBRID         ,RG,BLU   ,21,1800,STOLEN
820165,SU             ,CIRCUIT        ,RG,BLU   ,21,300,STOLEN
820166,CC             ,,MT,BLK   ,21,275,STOLEN
820167,UK             ,,RG,BLK   ,1,100,STOLEN
820168,SU             ,,MT,BLK   ,15,169,STOLEN
820169,CA             ,CATALYST       ,RG,BLK   ,21,550,STOLEN
820170,NA             ,,RG,GRY   ,10,400,STOLEN
820171,CC             ,CAMELEON       ,RG,LBL   ,5,500,STOLEN
820172,UK             ,STUMPJUMPER COM,MT,BLK   ,20,2700,STOLEN
820173,OT             ,WELLINGTON     ,RG,RED   ,27,899.99,STOLEN
820174,OT             ,STOCKHOLM      ,RG,GRY   ,27,899.99,STOLEN
820175,GI             ,CONTEND 3 2019 ,RC,BLK   ,16,900,STOLEN
820176,UK             ,DECIBEL PITBULL,OT,LGR   ,1,0,STOLEN
820177,FJ             ,,RG,BLK   ,1,500,STOLEN
820179,UK             ,,RG,PLE   ,6,200,STOLEN
820180,OT             ,,RG,GRY   ,24,0,STOLEN
820181,OT             ,,OT,BLK   ,18,800,STOLEN
820182,OT             ,,RG,SIL   ,18,1000,STOLEN
820183,PE             ,SUPER SPORT    ,RC,SIL   ,10,1000,STOLEN
820184,OT             ,SE DRAFT       ,RG,BLU   ,1,400,STOLEN
820185,GI             ,ROAM           ,MT,GRY   ,27,800,STOLEN
820186,UK             ,,MT,BGE   ,21,200,STOLEN
820188,MO             ,FORCE 3.0      ,SC,SIL   ,3,100,STOLEN
820189,TR             ,4900,MT,GRY   ,24,700,STOLEN
820190,SC             ,,RC,BLU   ,9,250,STOLEN
820191,OT             ,XC550          ,RC,BLK   ,21,400,STOLEN
820192,OT             ,EVA            ,RG,PLE   ,1,250,STOLEN
820193,OT             ,,RC,BLK   ,1,600,STOLEN
820194,KO             ,KONA ROVAL     ,OT,BLK   ,1,2000,STOLEN
820195,CANNONDALE     ,QUICK 8 BBQ -XL,OT,BLK   ,21,600,STOLEN
820196,GF             ,MARLIN         ,MT,BLK   ,21,0,STOLEN
820197,SU             ,,MT,,18,170,STOLEN
820198,CC             ,CCM-SL 2.0     ,MT,BLK   ,21,549.99,STOLEN
820200,OT             ,TRAIL  X COMP  ,MT,DBL   ,18,700,STOLEN
820202,OT             ,VITA           ,MT,BLK   ,12,700,STOLEN
820203,SC             ,SCHWINN GTX-2  ,OT,BLK   ,21,549.99,STOLEN
820204,UK             ,,RG,WHI   ,5,200,STOLEN
820205,GI             ,,RG,BLU   ,13,600,STOLEN
820206,MA             ,,BM,,8,0,STOLEN
820207,GI             ,ROAM 3         ,RG,BLK   ,24,2500,STOLEN
820208,MO             ,LEDGE 2.1      ,MT,SIL   ,21,250,STOLEN
820209,UK             ,,RG,BLU   ,21,100,STOLEN
820210,KO             ,COCOA          ,RG,LGR   ,9,700,STOLEN
820211,CA             ,,MT,BLK   ,18,799,STOLEN
820212,OT             ,ENTRADA SPIRIT ,OT,,7,1366.23,STOLEN
820213,OT             ,LIKETOBIKE 16  ,BM,WHI   ,7,400,STOLEN
820214,CC             ,,RG,BLK   ,21,700,STOLEN
820215,MA             ,ARGENTA        ,RG,WHI   ,10,200,STOLEN
820216,UK             ,ROCKHOPPER SPEC,MT,GRY   ,15,800,STOLEN
820217,UK             ,ROCKHOPPER SPEC,MT,BLK   ,15,800,STOLEN
820218,OT             ,ROCKHOPPER COMP,MT,OTH   ,15,979.99,STOLEN
820219,OT             ,CARTIER        ,RG,BLK   ,9,950,STOLEN
820220,OT             ,CROSSROADS     ,RG,GRY   ,21,600,STOLEN
820221,OTHER          ,OTTAWA         ,RG,MRN   ,24,500,STOLEN
820222,UK             ,VFR-5          ,TO,BLK   ,21,749,STOLEN
820223,OT             ,,RG,GRN   ,1,500,STOLEN
820224,GT             ,,MT,,7,2000,STOLEN
820225,CC             ,,RG,SIL   ,21,150,STOLEN
820226,OT             ,TRICROSS COMP  ,RG,BLK   ,27,2499,STOLEN
820227,GT             ,VANTARA        ,RG,BLK   ,24,600,STOLEN
820228,OT             ,TRAIL X        ,MT,BLK   ,8,550,STOLEN
820229,MO             ,,MT,SIL   ,10,500,STOLEN
820230,SU             ,,RG,,12,120,STOLEN
820231,OT             ,COMPANY NAME: H,RG,,18,138,STOLEN
820232,NO             ,INDIE 4 2013   ,RG,BLK   ,21,0,STOLEN
820233,OT             ,HYBRID         ,OT,BLK   ,21,800,STOLEN
820234,UK             ,,RC,,30,800,STOLEN
820235,OT             ,,MT,BLK   ,7,5000,STOLEN
820236,OT             ,,RG,GRY   ,16,1000,STOLEN
820237,NO             ,,MT,GRY   ,21,250,STOLEN
820238,CC             ,ORION          ,OT,BLU   ,21,200,STOLEN
820239,GF             ,,MT,LBL   ,21,650,STOLEN
820240,CC             ,AVENUE         ,OT,PLE   ,18,200,STOLEN
820241,CA             ,TRAIL SL 29    ,MT,BLK   ,27,1139.99,STOLEN
820242,NORCO          ,SCENE 2        ,MT,DBL   ,8,942.36,STOLEN
820243,UK             ,DIVERGE        ,TO,GRY   ,24,2300,STOLEN
820244,OT             ,21 SPEED ALUMIN,RC,WHI   ,21,600,STOLEN
820245,UK             ,,OT,,19,600,STOLEN
820246,SU             ,,MT,SIL   ,20,0,STOLEN
820247,OT             ,,MT,GRN   ,25,2500,STOLEN
820248,OT             ,VITA SPORT     ,TO,GRY   ,27,923.99,STOLEN
820249,KO             ,DR DEW         ,RG,GRN   ,24,500,STOLEN
820250,CC             ,,MT,,7,324,STOLEN
820251,SU             ,,RG,RED   ,7,200,STOLEN
820252,OT             ,HUDSON         ,TO,BLK   ,7,0,STOLEN
820253,OT             ,ALGONQUIN      ,RG,RED   ,18,113,STOLEN
820254,SC             ,TBD            ,TO,PLE   ,21,0,STOLEN
820255,CC             ,,MT,LGR   ,21,459.99,STOLEN
820256,OT             ,,RC,GRY   ,14,1100,STOLEN
820257,OT             ,ROCK HOPPER    ,MT,RED   ,21,0,STOLEN
820258,UK             ,17PROJEKT21    ,RG,BLK   ,21,499,STOLEN
820259,UK             ,,MT,RED   ,7,600,STOLEN
820260,GI             ,,RG,BLK   ,33,1550,STOLEN
820261,OT             ,,RG,BLK   ,30,1468.98,STOLEN
820262,FJ             ,SARATOGA       ,TO,GRN   ,18,0,STOLEN
820263,OT             ,VITA DISC      ,RG,BLK   ,27,900,STOLEN
820264,OT             ,,OT,OTH   ,30,1000,STOLEN
820265,SU             ,,MT,SIL   ,18,50,STOLEN
820266,NA             ,ROYAL          ,MT,GRY   ,21,219,STOLEN
820267,GI             ,THRIVE         ,OT,LBL   ,11,1150,STOLEN
820268,KO             ,18 COCO LG     ,RG,YEL   ,9,1250,STOLEN
820269,OT             ,"YOUTH, LARGE   ",MT,BLU   ,21,500,STOLEN
820270,OT             ,,OT,GRN   ,1,400,STOLEN
820271,OT             ,XC27           ,MT,BLK   ,21,339.99,STOLEN
820272,KO             ,,RG,BLK   ,10,400,STOLEN
820273,TR             ,,RG,GRN   ,21,530,STOLEN
820274,SU             ,,MT,,6,130,STOLEN
820275,GI             ,TALON          ,MT,BLU   ,24,550,STOLEN
820276,OT             ,,OT,YEL   ,9,0,STOLEN
820277,OT             ,NEXT           ,RG,GRN   ,7,150,STOLEN
820278,OT             ,,RG,ONG   ,1,2500,STOLEN
820280,SC             ,DO NOT RECALL  ,RG,PLE   ,21,200,STOLEN
820281,GI             ,,RG,WHI   ,21,700,STOLEN
820282,NO             ,,RC,BLU   ,10,150,STOLEN
820283,GI             ,SEEK 0         ,TO,GRY   ,8,2500,STOLEN
820284,GI             ,,TO,GRY   ,8,2500,STOLEN
820285,UK             ,MIDTOWN        ,OT,GRY   ,33,800,STOLEN
820286,UK             ,MIDTOWN        ,OT,GRY   ,33,800,STOLEN
820288,OT             ,STUMP JUMPER   ,MT,GRY   ,27,3000,STOLEN
820289,FJ             ,TRACK COMP 2015,RC,BLU   ,1,1000,STOLEN
820290,NO             ,,OT,GRY   ,21,650,STOLEN
820291,TR             ,,RG,WHI   ,21,600,STOLEN
820292,NO             ,,RG,BLK   ,24,300,STOLEN
820293,OT             ,NUOVELLO CLASSI,RG,BLK   ,7,550,STOLEN
820294,OT             ,CLASSICO       ,RG,BLK   ,7,550,STOLEN
820295,OT             ,,TO,BLK   ,10,400,STOLEN
820296,SU             ,,MT,,6,500,STOLEN
820297,UK             ,FREEDOM        ,EL,GLD   ,30,1200,STOLEN
820298,MASI           ,UNO            ,MT,BLU   ,1,500,STOLEN
820299,GI             ,,MT,GRY   ,21,800,STOLEN
820300,UK             ,FIXIE          ,RG,BLK   ,1,153,STOLEN
820301,TR             ,TRECK FX2      ,RG,BLK   ,24,0,STOLEN
820302,NO             ,INDIE 3        ,RG,BLK   ,6,670,STOLEN
820303,GI             ,REVOLT         ,RC,BLK   ,12,1500,STOLEN
820304,OT             ,EVO CITY       ,TO,LBL   ,8,560,STOLEN
820305,CA             ,QUICK 5        ,MT,BLK   ,18,1400,STOLEN
