event_id,make,model,bike_type,colour,speed,cost,status
804443,NO,INDIE 3,RG,YEL,18,800,STOLEN
804373,NO,HEART,RG,BLK,1,440.7,STOLEN
805734,OT,MANTRA FIXIE,OT,BLK,1,409,STOLEN
804958,GT,AGRESSOR,MT,WHI,27,250,STOLEN
803876,TREK,7.1FX,OT,GRY,21,500,STOLEN
805189,OTHER,UNKNOWN,RG,BLUGRN,1,50,STOLEN
805190,OTHER,UNKNOWN,RG,GRY,1,50,STOLEN
805639,TR,2011 X-CAL,MT,WHI,30,0,STOLEN
804243,OTHER,CHALLENGER RSV,EL,REDBLK,1,1900,STOLEN
804244,RM,OXYGEN 10,RC,RED,27,900,STOLEN
805292,SC,,RG,BLU,20,0,STOLEN
805512,OT,SPORTSTER,MT,BLK,21,540,STOLEN
805251,OTHER,TIME,MT,WHI,6,4000,STOLEN
805252,SPECIALIZED,,RG,WHI,6,4000,STOLEN
805253,OTHER,QUINTANAROO,RG,BLU,6,3000,STOLEN
803201,PEUGEOT,,OT,GRN,21,400,STOLEN
804495,RM,METRO 10,OT,GRY,24,0,STOLEN
804224,KONA,SUTRA,OT,GRN,10,1200,STOLEN
804216,OTHER,1700 SSDT,SC,RED,1,3500,STOLEN
804217,GI,,RG,GRY,10,0,STOLEN
804218,CC,,RG,GRY,10,0,STOLEN
804219,OT,PULSE,EL,LGR,32,700,STOLEN
802253,BIANCHI,,MT,BLU,15,600,STOLEN
807056,OTHER,,OT,,1,,STOLEN
802877,CA,,MT,BLK,21,1100,STOLEN
801408,ROCKY MOUNTAIN,,RG,BLKGRY,21,,STOLEN
801409,OT,FIDELIO,RC,RED,28,1000,STOLEN
802889,OT,TRAVELER,TO,WHI,21,200,STOLEN
803659,OPUS,BAROCCO,OT,BLKGRN,24,3000,STOLEN
803660,NO,INDIE,RG,GRY,13,1800,STOLEN
807084,OTS,,SC,BLKYEL,0,1200,STOLEN
804991,TREK,MAMBA,MT,BLK,24,1700,STOLEN
806462,OTHER,,MT,BLUYEL,0,,STOLEN
804947,UK,,EL,,30,1300,STOLEN
805565,GF,PARAGON,MT,YEL,21,1200,STOLEN
803756,MARIN OR MARINO,,OT,SIL,0,600,STOLEN
804546,TR,NEKO SD,TO,WHI,10,1000,STOLEN
804547,TR,8.4 DS 19 MATTE,TO,GRY,10,1000,STOLEN
806669,UK,,RG,DGR,30,350,STOLEN
803366,SPECIALIZED,CROSSTRAIL,MT,SIL,21,1250,STOLEN
805516,CA,QUICK 4,TO,WHI,21,900,STOLEN
805517,OT,,RG,GRY,6,200,STOLEN
805815,UK,,MT,BLU,15,0,STOLEN
805826,OT,,MT,BLKGRY,6,0,STOLEN
803794,UNKNOWN,UNKNOWN,SC,BLU,0,80,STOLEN
803795,GI,ESCAPE1 YEAR 20,OT,GRY,27,800,STOLEN
803796,GI,ESCAPE 1 SIZE S,OT,GRY,27,800,STOLEN
803836,OTHER,BISON,EL,BLKBGE,1,2000,STOLEN
803837,GT,TEQUESTA,MT,BLK,21,600,STOLEN
804777,UK,,MT,SIL,8,,STOLEN
804928,OT,,RG,GRY,21,1400,STOLEN
804948,CA,SYNAPSE,RC,BLK,21,1500,STOLEN
803199,BENT,18,BM,BLKGRY,5,118,STOLEN
806051,NO,STORM 9.2,MT,GRY,24,600,STOLEN
802231,CCM,,RG,,16,,STOLEN
804241,DCO 702 18 INCH,,MT,,12,,STOLEN
805650,CC,,MT,WHI,21,500,STOLEN
805697,UK,ORMA,MT,BLK,21,399.99,STOLEN
803188,BRODIE,INFINITI,OT,WHI,27,500,STOLEN
803189,GARNEAU,XINOS,RC,SILGRY,20,1500,STOLEN
805375,KO,DR. DEW,RG,GRY,21,1200,STOLEN
804167,TREK,,MT,BLK,1,1200,STOLEN
804138,OTHER,,EL,RED,0,1695,STOLEN
805465,SP,,OT,DBL,32,0,STOLEN
805481,OT,THREE SPEED,RG,BLK,3,1000,STOLEN
805482,OT,QUEST SPORT,RG,BLK,24,550,STOLEN
805483,RM,WHISTLER 30,OT,BRN,27,1000,STOLEN
800952,UNKNOWN MAKE,,MT,BLKPNK,16,75,STOLEN
800341,SUPERCYCLE,,OT,BLU,3,,STOLEN
803898,FUJI,FUJI TRACK,RG,BLU,1,,STOLEN
805618,OT,RAPTOR 500W+,EL,BLK,32,1000,STOLEN
803847,GIANT,,RG,LGR,24,,STOLEN
803848,RA,,MT,BLK,12,300,STOLEN
804310,NORCO,,MT,GRYWHI,6,500,STOLEN
804311,GT,AGRESSOR,MT,WHI,6,399,STOLEN
804312,FJ,WBD237L160TK,RG,GRY,1,550,STOLEN
803789,BIANCHI,,RC,RED,12,500,STOLEN
803790,UK,,MT,YEL,12,200,STOLEN
803791,CC,CCM PRESTO 700C,RC,BLU,21,379,STOLEN
804923,UK,TOURING,TO,GRN,27,1500,STOLEN
802094,TREK,700C,MT,SIL,24,100,STOLEN
802095,FJ,,RG,BLK,1,800,STOLEN
802096,OT,,RG,BLK,1,500,STOLEN
804375,TR,7000,RG,SIL,18,500,STOLEN
803830,UNKNOWN,UNKNOWN,MT,SIL,18,400,STOLEN
803922,GIANT,TRANSEND,OT,GRY,0,100,STOLEN
803923,NO,STORM,MT,GRY,27,890,STOLEN
804684,UK,BEST,RG,BLU,10,100,STOLEN
805436,GF,,MT,BLK,12,2000,STOLEN
803998,DEVINCI,AMSTERDAM,TO,GRN,27,1200,UNKNOWN
805549,FJ,TRACK CLASSIC,RC,BLK,1,600,STOLEN
805550,OT,CUSTOM,RG,SIL,8,300,STOLEN
805551,OT,DON'T KNOW,MT,LBL,6,200,STOLEN
805899,FJ,,RC,,1,700,STOLEN
805142,OT,VITA SPORT 2014,RG,BLK,27,768.39,STOLEN
802639,UK,,RG,GRY,21,0,STOLEN
803740,KALKHOFF,BIG VELLEY,MT,BLURED,21,700,STOLEN
805328,TR,FUEL 90,MT,BLU,27,0,STOLEN
804245,TREK,MARLIN 5,MT,,21,500,STOLEN
804276,BLUE GIANT,,MT,,21,700,STOLEN
803552,CCM,ALPINE,MT,BLKWHI,21,250,STOLEN
803553,TREK,TRACK,OT,WHI,18,1000,STOLEN
803554,KO,,MT,WHI,15,1500,STOLEN
803555,TR,,MT,BLU,15,600,STOLEN
803521,OTHER,AMIGO FOLD,EL,BLKSIL,1,1500,STOLEN
803522,GF,SILVER SERIES,MT,GRY,24,1000,STOLEN
804285,OTHER,THE WEEKENDER,OT,BLK,9,1700,STOLEN
804286,DAMAK,EAGLE,EL,GRN,1,2500,STOLEN
805364,TR,1.1 ONE,RC,,12,999,STOLEN
806071,NO,MISSY,RG,PNK,1,100,STOLEN
803260,OTHER,,EL,BLK,0,500,STOLEN
805905,GI,ESCAPE XL,RG,BLK,21,500,STOLEN
805290,CA,QUICK 6,OT,GRY,18,500,STOLEN
805291,CA,2014 TRAIL SL 2,MT,BLK,10,1500,STOLEN
803672,RALEIGH,TRIUMPH,TO,BLUWHI,18,260,STOLEN
803673,ULTIMATE,PLATINUM,SC,BLK,0,3000,STOLEN
803674,GIANT,,OT,BLK,0,650,STOLEN
803675,CA,QUICK 4,OT,BLK,24,400,STOLEN
814126,OTHER,,OT,,0,800,STOLEN
802818,CA,ROAD R-800,RC,WHI,9,1500,STOLEN
802819,CA,BAD BOY ULTRA,RG,BLK,9,1700,STOLEN
804633,GI,50051714,MT,BLK,12,800,STOLEN
804634,EMMO,T300,EL,BLU,10,1200,STOLEN
803506,ME,,RC,REDWHI,99,,UNKNOWN
803507,UK,PURPLE MOUNTAIN,MT,PLE,27,400,STOLEN
805998,OT,,RG,,1,100,STOLEN
803432,TREK,FX-7,MT,BLKWHI,0,,STOLEN
805931,OT,756,MT,BLU,24,1200,STOLEN
801262,MICGARGI,,OT,BLK,1,1500,STOLEN
805622,OT,,RG,GRN,1,600,STOLEN
805623,CC,UNKNOWN,MT,BLK,21,220,STOLEN
804791,UK,,MT,BLK,5,0,STOLEN
804283,EMMO,,EL,YEL,1,1200,STOLEN
804284,SCHWINN,210-FS,MT,BLUSIL,21,,UNKNOWN
805814,OT,BASIC STEP THRO,RG,CRM,7,750,STOLEN
803908,NORCO,VF3,MT,BLK,12,500,STOLEN
803909,NORCO,VF4,MT,PLE,12,600,STOLEN
803910,TR,,TO,BLU,10,1000,STOLEN
803911,MA,2013 LARKSPUR C,OT,BLK,7,400,STOLEN
805616,CC,,MT,BLK,21,150,STOLEN
805617,CC,"CCM 26"""" EQUATOR",RG,PLE,8,229.99,STOLEN
804043,OTHER,,EL,BLUWHI,40,,STOLEN
804044,OTHER,,EL,BLK,0,,STOLEN
805845,GI,PISTOL 2,MT,GRY,21,500,STOLEN
803949,SU,XTI-18,MT,BLKRED,99,,UNKNOWN
803429,SPECIALIZED,,EL,RED,1,2000,STOLEN
803452,GIANT,FASTROAD KOMAX,OT,BLKRED,22,,STOLEN
803453,GIANT,THRIVE KOMAX,OT,BLKPLE,22,,STOLEN
803454,CA,,MT,BLK,21,1300,STOLEN
804794,KO,JAKE,OT,ONG,18,1200,STOLEN
807069,RALEIGH,MOUNTAIN BIKE,MT,REDSIL,21,700,STOLEN
804688,GI,HALFWAY,FO,BLK,10,1000,STOLEN
804689,GI,,MT,GRY,10,1200,STOLEN
805168,OT,,MT,GRY,18,100,STOLEN
804563,GIANT,15 ESCAPE 3,OT,GRY,21,553,STOLEN
804564,MONGOOSE,,MT,PLE,0,250,STOLEN
806640,OT,P3,RC,WHI,25,4000,STOLEN
807820,ROCKY MOUNTAIN,HYBRID,TO,CPRBRN,23,1000,STOLEN
805305,OT,TRANS CANADA TR,OT,PLE,1,1100,STOLEN
805321,GI,,RG,BLK,18,0,STOLEN
805612,CA,BAD BOY 5,RG,BLK,27,1500,STOLEN
805613,OT,LAGER,OT,BLU,1,500,STOLEN
805614,SU,,RG,BLU,1,200,STOLEN
805838,RA,REVENINO,RC,BLK,9,150,STOLEN
801693,CC,,RC,BLK,10,,STOLEN
805801,OT,,OT,BLK,1,400,STOLEN
805802,GF,HIF,MT,BLK,27,0,STOLEN
805803,OT,ELAN,OT,,27,1865.95,STOLEN
806840,TREK,,OT,ONG,10,2500,STOLEN
805034,GF,ZEBRANO,TO,,18,500,STOLEN
805035,TR,,MT,,12,500,STOLEN
802337,NO,,RG,BLU,3,650,STOLEN
802338,UK,,RC,BGE,10,0,STOLEN
802339,NO,HEART,RG,BLK,1,400,STOLEN
800237,HEAD,HEAD,OT,RED,6,300,STOLEN
800238,RALEIGH,SPRITE,MT,BLK,21,300,STOLEN
805299,OT,,RG,TRQ,6,150,STOLEN
803427,GIANT,,OT,SIL,0,550,STOLEN
803456,UNKNOWN MAKE,RAMPAGE,EL,YEL,20,2000.01,STOLEN
804715,MA,BOBCAT,OT,SIL,24,200,STOLEN
804716,OT,1980'S,RC,BLU,12,0,STOLEN
804648,RA,TARANTULA,MT,PLE,18,0,STOLEN
804307,GF,,OT,GRN,21,,STOLEN
804667,OT,QX60,RG,BLK,21,495,STOLEN
805179,TREK,HYBRID,TO,BLK,15,1142,STOLEN
805078,SUPERCYCLE,MOUNTAIN,MT,BLK,18,350,STOLEN
805027,UK,,MT,RED,10,150,STOLEN
805515,OT,TICINO,RG,GRY,1,0,STOLEN
800443,TREK,7100,OT,GRN,21,800,STOLEN
803203,OT,,MT,BLK,99,,UNKNOWN
802894,SC,40TH ANNIVERSAR,OT,RED,5,600,STOLEN
802895,CC,,MT,GRY,18,150,STOLEN
802896,KO,KAHUNA,MT,DBL,27,1500,STOLEN
801475,OT,26 MOUNTAIN BIK,MT,BLK,18,100,STOLEN
801258,SPECIALIZED,2012 SIRRUS SPO,OT,BLK,21,700,STOLEN
805779,SC,"SCH 26"""" GRAFT P",MT,RED,27,665,STOLEN
804434,DB,,RG,BLU,21,500,STOLEN
805225,SCOTT,SCALE 970,MT,BLKRED,30,1200,STOLEN
805820,GI,ESCAPE 1,OT,GRY,18,509.07,STOLEN
805726,OT,WOMEN'S SL4 (LA,RC,RED,8,875,STOLEN
806014,FJ,FEATHER,RC,BLK,1,850,STOLEN
803962,OTHER,,OT,BLK,21,100,STOLEN
805753,OT,CROSSTRAIL SPOR,RG,BLK,27,900,STOLEN
802663,UNKNOWN MAKE,,RG,BLKGRY,6,,STOLEN
802664,BIANCHI,MAIN STREET,MT,BLK,10,,UNKNOWN
804998,CA,QUICK 5,RG,PLE,21,600,STOLEN
805172,OT,VENTURA SPORT,OT,BLK,21,750,STOLEN
805173,OT,VENTURA SPORT,OT,BLK,21,600,STOLEN
805920,RA,RECORD,RG,LBL,10,0,STOLEN
805921,OT,MILAN-2,RG,LGR,1,100,STOLEN
814699,SPECIALIZED,SIRRUS ELITE,RG,ONG,10,2000,STOLEN
814700,UNKNOWN,,OT,BLK,10,,STOLEN
805959,OT,"S3/GREY/26""""",RG,GRY,8,2100,STOLEN
801386,EMMO,S6,SC,BLK,0,1500,STOLEN
804774,SPECIALIZED,VITA COMP,RG,BLK,27,1000,STOLEN
804775,SPECIALIZED,VITA COMP,OT,BLK,27,1433,STOLEN
804776,KO,DEW,OT,WHI,6,600,STOLEN
803450,OTHER,,OT,,1,600,STOLEN
803451,OTHER,,MT,,6,,STOLEN
805024,UK,X CALIBER 4 14S,MT,WHI,24,,STOLEN
805025,KO,DEW,OT,BLK,8,500,STOLEN
805576,TR,,MT,,21,500,STOLEN
803512,FORTRESS,14-1700,SC,,5,4000,STOLEN
803513,GIANT,TALON,MT,BLKRED,21,,STOLEN
801072,CCM,PRESTO,OT,DBL,21,250,STOLEN
804534,OT,DUTCHI,RG,RED,8,800,STOLEN
803093,TREK,HYBRID,TO,BLU,21,300,STOLEN
803094,CC,CCM PRIME FS 26,RG,BLK,21,0,STOLEN
805330,OT,,MT,BLK,10,700,STOLEN
803338,SUPERCYCLE,NITRO,MT,WHI,18,200,STOLEN
803339,SUPERCYCLE,,MT,BLK,6,300,STOLEN
803340,DEVINCI,,RC,BLU,21,3000,STOLEN
802068,OT,,MT,GRY,18,279,STOLEN
800282,GIANT,NRS COMP,MT,,21,9500,STOLEN
802599,NO,STORM 2,MT,WHI,24,0,STOLEN
800689,SUPERCYCLE,UNKNOWN,MT,BLU,24,250,STOLEN
802077,GI,ESCAPE CITY,RG,GLD,12,600,STOLEN
802438,OT,,RC,RED,24,1100,STOLEN
802439,OT,,TO,RED,24,800,STOLEN
802328,OT,TRAVELER 26''CO,RG,WHI,21,169.99,STOLEN
803572,TREK,,OT,BLKPLE,0,800,STOLEN
803573,NEXT,,RG,BLK,10,100,STOLEN
803574,OT,SIRRUS,RG,BLK,24,900,STOLEN
803575,GI,ESCAPE 3S,RG,BLK,21,399,STOLEN
803594,NORCO,VERMONT,OT,GRY,24,,STOLEN
803251,SCHWINN,04SW2611B,OT,BLU,21,150,STOLEN
805263,OTHER,PURE FIX HOTEL,TO,BLK,1,500,STOLEN
803372,TRICROSS,SPECIALIZED,OT,REDBLK,21,3000,STOLEN
805702,OT,MATT BLACK 5,RG,BLK,15,500,STOLEN
805627,CA,CAAD 9,RC,BLU,10,2000,STOLEN
804474,KHS,URBAN SOUL,OT,GRY,1,500,STOLEN
804475,SCHWINN,,RG,RED,10,150,STOLEN
804849,MA,URBAN 29,MT,WHI,27,1200,STOLEN
804850,NO,YORKVILLE,RG,BLK,21,491.55,STOLEN
807082,OTHER,TRIPLE CROSS,MT,BLU,21,100,STOLEN
803231,RALEIGH,,RG,WHIBLU,21,100,STOLEN
805919,GI,2014 TEMPT,MT,,24,575,STOLEN
803403,KONA,HANA,MT,GRN,10,400,STOLEN
807874,CANNONDALE,SUPER 6 5,OT,BLK,24,2000,STOLEN
807875,CANNONDALE,SUPER 6.5,OT,BLK,24,,STOLEN
805232,CANNONDALE,12 QUICK,MT,BLKRED,21,1350,STOLEN
805543,NO,,RG,BLK,18,400,STOLEN
805757,OT,,MT,BLU,7,500,STOLEN
805500,NO,,MT,BLK,18,500,STOLEN
803282,EAGLE2,,EL,MRN,10,1500,STOLEN
803283,KHS,,MT,BLK,26,800,STOLEN
805018,UK,,RC,GRN,1,200,STOLEN
805019,NO,HEART,OT,BLK,1,565,STOLEN
805020,TRK,,OT,GRN,21,1800,STOLEN
805884,NO,A4 FORMA,OT,WHI,21,800,STOLEN
803676,MONGOOSE,MENS,MT,RED,21,180,STOLEN
803677,KO,CINDER CONE,MT,RED,21,750,STOLEN
805398,OT,LIV,TO,GRY,15,670,STOLEN
805399,GI,LIV ALIGHT,TO,,15,670,STOLEN
804238,OTHER,,MT,,12,,STOLEN
804239,OTHER,,MT,,12,,STOLEN
804240,OTHER,,MT,,12,,STOLEN
805784,NO,INDIE II,OT,GRY,24,1000,STOLEN
805785,TR,7.2,OT,,24,50,STOLEN
805620,NO,STORM,MT,BLU,24,400,STOLEN
805621,UK,,RC,BLU,10,100,STOLEN
803957,SPECIALIZED,,MT,REDBLK,6,800,STOLEN
803698,FELT,,OT,WHI,1,1000,STOLEN
803699,TR,MADONE 5.9,RC,BLKWHI,20,5000,STOLEN
803700,CA,F8C02-CAAD,MT,GRY,27,1200,STOLEN
800709,TRANSITION,COVERT,MT,BLU,27,6000,STOLEN
800710,HF,,MT,PLE,21,300,STOLEN
805390,UK,,RC,SIL,1,350,STOLEN
805989,GI,THRIVE,RG,LBL,8,1600,STOLEN
802733,KO,DEW,OT,MRN,24,500,STOLEN
803669,GIANT,HYBRID,OT,BLKGRY,21,850,STOLEN
802827,CC,,RG,RED,21,500,STOLEN
804024,SUPERCYCLE,,OT,,0,350,STOLEN
804025,CCM,,MT,,0,350,STOLEN
804026,SCHWINN,MIRANO,OT,BLU,21,750,STOLEN
804027,RALEIGH,,MT,,21,500,STOLEN
804028,OT,SOLOIST ALLO,RC,BLK,1,450,STOLEN
804029,NO,WOLVERINE,MT,BLK,24,700,STOLEN
804030,EM,EMMO X,EL,BLK,32,1500,STOLEN
802667,PHONEIX,UNK,OT,SIL,21,100,STOLEN
802677,CANNONDALE,BADBOY,MT,BLK,24,1000,STOLEN
802678,NO,KATMANDU,MT,YEL,21,500,STOLEN
804964,NO,HEART,RG,BLK,1,650,STOLEN
805322,MA,,MT,BLK,28,500,STOLEN
805323,OT,SUB 30,RG,BRN,15,500,STOLEN
805669,NO,THRESHOLD,TO,RED,18,1101.75,STOLEN
804220,CCM,UNKNOWN,RG,SIL,10,50,STOLEN
805633,CC,,MT,WHI,21,600,STOLEN
805634,SC,,MT,WHI,21,300,STOLEN
805933,OT,J105600021,RG,GRY,7,998,STOLEN
805682,GI,TCR 1,RC,BLK,20,2400,STOLEN
804320,GIANT,ESCAPE,RC,SIL,21,700,STOLEN
804321,UNKNOWN MAKE,,MT,PLEWHI,0,200,STOLEN
803679,OTHER,SIMS,BM,,6,500,RECOVERED
803680,RA,,MT,BLK,12,0,STOLEN
804031,SMART,,SC,RED,1,500,STOLEN
805724,OT,BMX,BM,PLE,1,400,STOLEN
805725,OT,CROSSTRAIL EXPE,RG,RED,27,1200,STOLEN
803160,SEKINE,,RG,WHI,99,,UNKNOWN
805809,CC,,MT,BLK,21,550,STOLEN
804254,OTHER,E-BIKE,EL,WHI,1,550,STOLEN
803953,SPECIALIZED,,MT,BLK,0,575,STOLEN
803954,KH,,RC,GRN,1,500,STOLEN
803955,EM,H5,EL,WHI,35,1000,STOLEN
804345,OTHER,EBIKE,EL,BLK,30,,UNKNOWN
804346,GT,SLAMMER,BM,DGR,1,300,STOLEN
804347,OT,PANAMAO X 6,OT,BRN,30,1200,STOLEN
805028,NO,RIDEAU,MT,GRY,10,450,STOLEN
803869,TREK,ROAD,TO,WHIBLU,0,4000,STOLEN
803785,NEXT,,MT,BLK,10,100,STOLEN
803786,GIANT,REVOLT,MT,GRY,18,,STOLEN
803787,OT,MOUNTAIN BIKE,MT,GRY,18,0,STOLEN
803935,RALEIGH,,OT,GRYONG,18,400,STOLEN
804059,OTHER,,MT,BLU,18,200,STOLEN
803287,REDHORSE,MOUNTAIN BIKE,MT,RED,6,150,STOLEN
803288,JAMIS,6061 T-6,MT,BLK,24,500,RECOVERED
805332,OT,SECTEUR,RG,BLK,18,899,STOLEN
802671,SANTA CRUZ,KING CITY CRUIS,EL,BLK,6,1300,STOLEN
805970,OT,ST TROPEZ SM-BL,OT,BLK,8,600,STOLEN
805971,UK,,MT,GRN,30,600,STOLEN
805972,OT,,MT,DGR,40,600,STOLEN
804074,GT,,MT,SIL,27,600,STOLEN
804075,TREK,MULTITRACK 700,OT,BLU,21,180,STOLEN
806706,GT,KARAKORAM,MT,BLK,10,750,STOLEN
806630,RA,,RC,RED,12,0,STOLEN
806631,DEVINCI,MELBOURNE,RG,BLK,24,2000,STOLEN
804619,UK,,RG,GRY,21,300,STOLEN
804620,OT,,FO,,7,,STOLEN
804793,DB,TRANSPORTER,RG,BLK,15,350,STOLEN
804674,CC,"APEX 26""""",MT,WHI,24,600,STOLEN
803784,GIANT,ROAM 2,MT,GRYGRN,12,669.99,STOLEN
804035,SPECIALIZED,HOTROCK,MT,ONG,21,460,STOLEN
806672,TR,MADONE 3.1,RC,,18,2400,STOLEN
805406,OT,PHEONIX,RG,SIL,21,300,STOLEN
806027,UK,EXIT-UPTOWN,RG,BLU,18,600,STOLEN
805464,OT,DRIVE RC,MT,BLK,27,982,STOLEN
803924,TREK,,MT,,0,,STOLEN
805988,UK,TOWNIE,RG,BLK,14,0,STOLEN
804084,OTHER,,MT,WHI,0,700,STOLEN
805118,IN,INTRIGUE,MT,SIL,21,150,STOLEN
806702,RA,,RG,DGR,21,100,STOLEN
806703,OT,DOUBLE CROSS,TO,BLK,18,750,STOLEN
804445,NO,,TO,BLK,27,800,STOLEN
804437,OTHER,,EL,BLK,1,600,STOLEN
804803,NO,,RG,GRY,24,0,STOLEN
804801,TR,,OT,BLU,18,1000,STOLEN
804617,OT,CITYZEN SUB-0 B,RG,GRY,7,500,STOLEN
803361,JAMIS,EXPLORER 3.0,MT,GLDWHI,99,,UNKNOWN
803362,UK,,MT,PLE,99,,UNKNOWN
803363,OT,,TO,GRN,16,500,STOLEN
806019,UK,ESSENZA /  OV90,OT,RED,14,500,STOLEN
806064,TR,,MT,BLK,21,750,STOLEN
807700,CANNONDALE,TRAIL 5,MT,BLK,18,860,STOLEN
805386,OT,,MT,BLK,21,2000,STOLEN
804934,GI,,RG,YEL,8,200,STOLEN
804618,EM,,EL,,1,,STOLEN
803247,EMMO,G50,EL,RED,4,1000,STOLEN
806061,OT,,RG,BLK,18,150,STOLEN
805488,SU,,MT,BLK,10,0,STOLEN
805489,MO,,MT,BLU,1,0,STOLEN
805490,OT,,RG,BLK,14,1228.83,STOLEN
805807,RM,TRAILHEAD,MT,BLK,21,1000,STOLEN
805827,NO,YORKVILLE,RG,BLK,21,550,STOLEN
805526,GI,REVEL 3,OT,BLK,16,419,STOLEN
805527,OT,MILANO,OT,BLK,24,620,STOLEN
805770,OT,,RG,BLK,21,200,STOLEN
805771,OT,,RG,BLK,20,700,STOLEN
806060,CA,TRAIL 7,MT,BLK,24,677.99,STOLEN
803516,OTHER,96 VOLTS,EL,BLURED,50,4000,STOLEN
803517,OT,OLDIE,RC,GRY,1,400,STOLEN
803518,NO,INDIE 4,MT,BLK,24,600,STOLEN
805524,GI,,RG,WHI,24,575,STOLEN
805525,OT,,MT,ONG,36,1169,STOLEN
803167,KONA,,RC,,21,1000,STOLEN
803473,GT,AGGRESSOR 2.0,MT,BLKGRN,21,300,STOLEN
803474,OT,NOVARA PRO 19 I,MT,BLK,21,459.99,STOLEN
803437,OTHER,,OT,BLU,7,150,STOLEN
803438,OT,SANTIAGO,RG,SIL,21,900,STOLEN
804435,GI,2014 TALON 27.5,MT,BLK,9,1000,STOLEN
804436,MIELE,,RG,REDYEL,1,400,STOLEN
805477,GI,ESCAPE 2,RG,BLK,12,500,STOLEN
803625,OT,GT,RG,SIL,21,350,STOLEN
805474,GI,CYPRESS,MT,BLU,21,300,STOLEN
805475,OT,,RG,MRN,10,500,STOLEN
805476,OT,,RG,GRY,10,500,STOLEN
804770,GI,,RG,TRQ,10,650,STOLEN
804771,OT,,RC,BLK,16,2250,STOLEN
804772,OT,SOLACE 20,RC,BLK,16,2250,STOLEN
804773,CERVELO,S5,RC,BLK,21,7500,STOLEN
803917,UNKNOWN,UNKNOWN,BM,SIL,0,,STOLEN
803918,UK,P.20,BM,SIL,1,500,STOLEN
804415,GI,F/N CC1AC428,TO,PNK,8,1000,STOLEN
804416,OT,2007 SILVERSTON,RC,WHI,27,800,STOLEN
804417,OTHER,MOTORINO,EL,BLKGRY,10,2300,STOLEN
804596,OT,DAKAR XCT COMP,MT,WHI,24,1800,STOLEN
806828,OTHER,,MT,BLKGRY,24,500,STOLEN
806823,PEUGEOT,,RC,BLUYEL,10,150,STOLEN
804640,NO,,RG,RED,18,1000,STOLEN
807037,OT,ELECTRO,MT,OTH,18,0,STOLEN
804110,MO,DYNAMIC,MT,BLU,18,,UNKNOWN
804111,EM,GT5,EL,PLE,32,1000,STOLEN
804108,TREK,220 MT,MT,REDSIL,10,300,UNKNOWN
803604,CANNONDALE,,MT,ONG,18,1000,STOLEN
803928,GARY FISHER,,MT,BLKYEL,12,200,STOLEN
803929,KONA,13 JAKE,OT,GRY,15,1745,STOLEN
805793,UK,WHITE,EL,WHI,60,1599,STOLEN
804086,OTHER,,OT,,21,,STOLEN
804087,OTH,,OT,,18,,STOLEN
805712,UK,,RC,BLU,10,,STOLEN
805778,TR,,TO,WHI,20,2000,STOLEN
805903,OT,ANNEX,RG,BLK,7,300,STOLEN
805904,OT,ANNEX,RG,BLK,7,300,STOLEN
808007,OT,PANAMAO X2,RG,WHI,24,625,STOLEN
805114,CC,,MT,WHI,7,429,STOLEN
805187,SPECIALIZED,,MT,BLK,4,630,STOLEN
805188,SPECIALIZED,,MT,PLE,4,400,STOLEN
801613,FUJI,CHARLESTON,OT,BLU,3,500,STOLEN
804103,SPECIALIZED,,MT,WHIRED,27,1500,STOLEN
804440,UK,,RG,RED,12,0,STOLEN
806830,OTHER,COMFORT,TO,GRNBLU,21,200,STOLEN
804233,UNKNOWN MAKE,,RG,GRY,1,88,STOLEN
804234,OT,MASI,OT,BLU,1,800,STOLEN
804235,CC,ORION,OT,BLU,21,269,STOLEN
804261,SUPERCYCLE,,MT,BLU,21,150,STOLEN
804262,SUPERCYCLE,,MT,ONGRED,21,150,STOLEN
804263,OT,,MT,RED,99,,RECOVERED
805681,OT,CROSSTRAIL,OT,BLK,24,650,STOLEN
804278,CCM,RALLEY,RC,BRN,10,350,STOLEN
803367,AVALANCHE,COMP,RG,BLK,21,850,STOLEN
804924,GIANT,,MT,BRN,8,700,STOLEN
805554,OT,,MT,DBL,21,100,STOLEN
805555,RM,SOUL,MT,BLK,21,1000,STOLEN
803621,NO NAME ST BIKE,56CM HYBRID,OT,BLK,1,750,STOLEN
806058,NO,,RG,DGR,24,500,STOLEN
805394,OT,,RG,BLU,27,833,STOLEN
805395,UK,,RC,SIL,10,900,STOLEN
803479,FOLDING,EBIKE,EL,BLK,1,1200,STOLEN
804056,GIANT,12 CYPRUS,MT,GRY,0,659,RECOVERED
805872,OT,,MT,GRY,24,200,STOLEN
803038,OTHER,CHANCE,OT,REDSIL,11,1300,STOLEN
803039,NORCO,CRUISER,OT,BLUGRN,1,830,STOLEN
807049,TREK,HYBRID,OT,BLK,21,800,STOLEN
805259,CCM,CANADA TIRE,MT,BLKGRN,24,280,STOLEN
805388,UK,SINGLEGEAR ROAD,OT,BLK,1,300,STOLEN
805203,ROCKY MOUNTAIN,FLAIR 29,MT,BLK,24,700,STOLEN
804792,KO,KONA DEW PLUS 5,OT,BRN,24,700,STOLEN
803445,OTHER,,OT,,0,4500,STOLEN
816236,OT,PANAMAO X2,RG,BLK,24,1100,STOLEN
803449,GIANT,ROAM,MT,BLK,24,,UNKNOWN
